person_id,person_age,person_sex,vehicle_make,vehicle_year,overall_rating
7b66e58d-0bb4-4551-808e-f21d0c002a1f,25,F,alfa romeo,2019.0,
ea3124bb-fbfc-4ffe-ace8-64f9d890b10f,39,U,alfa romeo,2019.0,
f8cb942a-09fd-494a-9ff5-54d0595da0cd,35,M,alfa romeo,2019.0,
a88127e1-0628-4321-b201-6b16b5116fd8,50,F,alfa romeo,2019.0,
93a29dfc-f794-42cc-a0b1-8eee12f4572a,90,M,alfa romeo,2019.0,
c13f463d-7df4-42ca-aadd-2436a2dea765,39,U,alfa romeo,2019.0,
6569fc3d-fef0-4720-a204-74d1d0775eae,42,F,alfa romeo,2019.0,
ec97e98f-dc8e-4232-b512-ec340389d9e1,51,F,alfa romeo,2019.0,
bcdc0d87-83cd-4b32-acaa-d04f11ccc55e,30,F,alfa romeo,2019.0,
73b56724-f0d6-4c38-85f2-0078cb057543,57,M,alfa romeo,2019.0,
527eb543-d3de-4c1d-bc37-5c5d970c38e6,28,M,alfa romeo,2015.0,
d1f33908-80bd-4851-a564-9f3a43da45cc,37,M,alfa romeo,2015.0,
9008ce91-2142-4410-ad46-884d4e44e85c,38,F,alfa romeo,2015.0,
9f686c6c-9460-4381-86c5-29a6b34e48ed,39,U,alfa romeo,2015.0,
8a5c4466-d192-4350-9703-4feec3c770d1,52,M,alfa romeo,2015.0,
b11e5c33-9401-45d7-aec9-d75e986ef38d,38,F,alfa romeo,2015.0,
ea6d83dc-d325-4c14-9eb5-6e6521d255cb,49,F,alfa romeo,2015.0,
3e5a5e76-1556-41f9-9812-a7ce88779849,21,M,alfa romeo,2015.0,
6147b69c-d0a7-4de6-bd7b-099a1f4a885c,41,M,alfa romeo,2015.0,
12929fc2-6a13-475e-bd69-9454494cae18,26,M,alfa romeo,2015.0,
38c8cf1a-5c8d-4afd-8912-5c12d493f801,33,M,alfa romeo,2015.0,
6d240f36-ccda-4404-985e-8051348cdfb6,56,F,alfa romeo,2015.0,
e44794c3-3d7d-4613-930f-9c176363de09,23,F,alfa romeo,2015.0,
40eb11a9-351b-454a-9035-2e488251332c,55,M,alfa romeo,2015.0,
9d9df9cb-b265-4a2f-bd21-e0ed85cf3fdd,58,M,alfa romeo,2015.0,
9e466461-3f74-4d3f-8a30-cce84f4cd67a,47,F,alfa romeo,2015.0,
f0c969ee-5847-4b52-a7ca-a5d872ac9327,22,M,honda,2017.0,4.646291448516578
c2f00eab-4e13-4fbf-b680-bd148050b95f,71,M,honda,2017.0,4.646291448516578
0e797ffb-6e55-42fb-9333-4bd312de5ad7,31,F,honda,2017.0,4.646291448516578
fafcce81-c9ad-4c50-8107-6c93f31989bf,38,M,honda,2017.0,5.0
0eed15ee-b8bf-4274-82d8-1931db2e7450,23,M,honda,2017.0,5.0
8aa2465f-ac69-4814-8d90-ccf5a7e55f4d,67,F,ford,2013.0,4.0
6a94c056-1e17-4af1-9b14-7bbf248a8e89,38,M,ford,2013.0,4.246415849165484
3f1f8d5b-60b5-412c-ac49-ccd77a034b22,22,M,ford,2013.0,4.0
4a7bf913-6902-4a11-8667-1a34af116522,46,M,ford,2013.0,4.0
ae97f650-bf20-49b1-a328-102aadc0d6ca,39,U,ford,2013.0,4.246415849165484
5d6a3eea-9952-4a25-b40a-d8be8fc5d4dc,72,M,ford,2013.0,2.0
5d6a3eea-9952-4a25-b40a-d8be8fc5d4dc,72,M,ford,2013.0,3.0
e53507b4-ad12-46fc-aa0c-98acff0e2a55,41,M,ford,2013.0,2.0
e53507b4-ad12-46fc-aa0c-98acff0e2a55,41,M,ford,2013.0,3.0
a1d77833-2c5f-4e28-a539-0d479f1ec921,39,U,ford,2013.0,4.0
37ff1c31-f633-4b79-91f0-0f4a3ffcab5c,49,F,ford,2013.0,4.0
80c936d3-1523-4861-a67a-ea03b3fdb452,53,M,ford,2013.0,5.0
d1779f4d-cfb7-40bd-911e-41386991a000,26,F,ford,2013.0,4.246415849165484
dad3a476-2553-4dde-9124-667e47b41505,27,M,jeep,2019.0,3.8812361111111104
2dd7b591-18af-437f-a6c0-caf16ca7b758,30,M,jeep,2019.0,4.0
48cab8c4-fe1b-4d31-b6bf-59026eb30d42,30,,jeep,2019.0,3.8812361111111104
e7f16a7a-a9e0-4d8c-af08-a943663459d5,37,F,jeep,2019.0,4.0
908a9f4a-30ce-4cfc-8db7-a2fee731f04a,24,M,jeep,2019.0,5.0
908a9f4a-30ce-4cfc-8db7-a2fee731f04a,24,M,jeep,2019.0,3.5466666666666664
fee771ba-ccdd-45d1-a7bc-92399131543d,32,M,jeep,2019.0,4.0
9c0a50d8-4160-45c0-8007-65bd2251413f,31,F,alfa romeo,2018.0,
25d51fa2-c62a-453d-9e60-80c3168f0d3f,57,M,alfa romeo,2018.0,
484af646-8498-4db3-aab1-f6da75a4de56,45,,alfa romeo,2018.0,
facee3bd-17cc-4b8c-8eb7-3a0d08dfda06,25,M,alfa romeo,2018.0,
87ef0ec3-19a8-4f09-add2-8827bd49a9ab,39,U,alfa romeo,2018.0,
724589b3-191b-4040-a560-90ba2f259234,37,M,alfa romeo,2018.0,
fa501718-57cd-496c-a6eb-0212fe17f69b,28,M,alfa romeo,2018.0,
7248b632-b59b-4588-ba6a-7578a69e4e06,15,M,alfa romeo,2018.0,
f4e87aa4-6e8d-4d51-b667-b33ddd9b7a7a,23,M,alfa romeo,2018.0,
7f8031f9-5586-4734-ac43-3c8b7137a5e1,20,F,alfa romeo,2018.0,
28c47ce7-982b-4139-9fa5-186214bb0f4e,38,M,alfa romeo,2018.0,
a60ce232-475f-4519-bfd8-4fc6a8643bab,37,M,alfa romeo,2018.0,
411014b8-25f4-4a9a-9bfa-db4469081beb,27,F,alfa romeo,2018.0,
4edceed0-28af-4885-803d-01650f5c3a7c,21,M,alfa romeo,2018.0,
9a6aa3ec-0300-4215-9a30-9cede0bb1b0a,36,M,alfa romeo,2018.0,
5851f017-7728-46ce-beab-936297a9cb01,41,M,alfa romeo,2018.0,
0e6abc82-3d36-4294-9501-145f1d08fd42,34,M,alfa romeo,2018.0,
254729e1-2c4f-409f-af48-7162d516dd75,30,M,alfa romeo,2018.0,
7aba7d7d-d18b-42c9-985f-1536caa08720,40,M,alfa romeo,2018.0,
84039158-5013-4e0a-ac2d-62bf6910c14f,28,M,jeep,2021.0,5.0
ecc5f5cf-be1e-433e-93eb-e58ffed2ace6,26,F,jeep,2021.0,5.0
28b5cdb9-9d89-48f6-a070-ffd21a740c15,27,M,jeep,2021.0,5.0
5f3fc123-a4e1-4b12-ad5b-4915abf865c3,27,M,jeep,2021.0,5.0
f8c76b0d-cf72-4414-a3e5-5a20cfbf18b2,38,M,jeep,2021.0,3.75
ec884776-0a39-4c81-b4d2-fefbe420e923,25,F,jeep,2021.0,3.0
bd3e9b9b-abe3-4ac4-b3c3-5293a19f7bf8,41,M,jeep,2021.0,3.75
ea572085-dd04-4a57-9080-7364bc899d3c,31,M,dodge,2024.0,4.044941649336626
ea2166a1-a3c6-4717-9243-481fb0da6295,39,U,ford,2023.0,4.0
985cbaa1-fc1a-43d7-a4c5-d2ed31cd2f27,45,,ford,2023.0,4.0
5f88ccd7-d265-40d8-ae10-39b38e7e32ce,21,M,ford,2023.0,3.0
5f88ccd7-d265-40d8-ae10-39b38e7e32ce,21,M,ford,2023.0,4.4
5f88ccd7-d265-40d8-ae10-39b38e7e32ce,21,M,ford,2023.0,4.75
5f88ccd7-d265-40d8-ae10-39b38e7e32ce,21,M,ford,2023.0,2.0
7947c0bd-498b-4bab-a308-8054ebb9dc52,33,M,ford,2023.0,4.0
72e47ea9-7667-4c5e-b7bd-f83c3164c1b8,17,F,ford,2023.0,3.0
72e47ea9-7667-4c5e-b7bd-f83c3164c1b8,17,F,ford,2023.0,4.4
72e47ea9-7667-4c5e-b7bd-f83c3164c1b8,17,F,ford,2023.0,4.75
72e47ea9-7667-4c5e-b7bd-f83c3164c1b8,17,F,ford,2023.0,2.0
bcb54bb6-e235-4459-816d-11b9ea5d9120,30,M,ford,2023.0,4.246415849165484
1f354425-a1cb-4f50-a90d-110a9e8684a6,26,M,ford,2023.0,3.0
1f354425-a1cb-4f50-a90d-110a9e8684a6,26,M,ford,2023.0,4.4
1f354425-a1cb-4f50-a90d-110a9e8684a6,26,M,ford,2023.0,4.75
1f354425-a1cb-4f50-a90d-110a9e8684a6,26,M,ford,2023.0,2.0
de4c1fa6-1f77-460f-bbad-3e627ca457cc,45,,ford,2023.0,4.246415849165484
2987a4e9-11f3-4914-930b-1bcb4a5ce6e6,41,F,ford,2023.0,5.0
69bd9569-7706-4540-ac82-b1d532e856ec,33,M,honda,2009.0,4.333333333333333
e1c00239-7ae0-4422-8c82-05730f9f6b90,17,M,honda,2009.0,4.8
e1c00239-7ae0-4422-8c82-05730f9f6b90,17,M,honda,2009.0,4.666666666666667
9656974b-3c0b-475e-a6e3-32830ffc4762,39,M,honda,2009.0,4.333333333333333
5b1813ea-c17f-4985-abc5-c6e721b4ba1d,9,M,honda,2009.0,4.5
5b1813ea-c17f-4985-abc5-c6e721b4ba1d,9,M,honda,2009.0,4.646291448516578
ba7046b9-5ea0-487f-b61e-add1b22c3961,12,M,honda,2009.0,4.333333333333333
807d7f02-fd41-4e18-a876-008ceaf65991,53,M,honda,2009.0,4.8
807d7f02-fd41-4e18-a876-008ceaf65991,53,M,honda,2009.0,4.666666666666667
f6cc848b-c702-401a-ab7b-ca13aafcb65c,41,M,honda,2009.0,4.5
f6cc848b-c702-401a-ab7b-ca13aafcb65c,41,M,honda,2009.0,4.646291448516578
d4e4c256-ce2d-4a97-bbe8-5559e28e0aeb,54,M,honda,2009.0,4.5
d4e4c256-ce2d-4a97-bbe8-5559e28e0aeb,54,M,honda,2009.0,4.646291448516578
f6958db3-b99a-45fc-b40e-8c13b1c04ca7,45,,honda,2023.0,5.0
817fd803-8fb0-4894-886f-2b19e213b09b,38,M,honda,2023.0,4.8
ca1ff262-1e29-41b3-aff0-a7eb885ce7fb,45,,honda,2023.0,4.9
0d9947a1-4f63-4719-af24-4803032212c8,73,F,honda,2023.0,4.8
aced930e-9b29-4bcf-9ecc-332bdeb5208f,39,F,honda,2023.0,4.9
fbe3add6-41fc-4a6a-8b5e-3ae247451c83,24,M,honda,2023.0,4.9
33e6df31-2f4a-4925-9b56-540cc5d7c942,27,M,honda,2023.0,5.0
b9229371-19f3-4628-92d2-c69c595bf83a,41,M,ford,2016.0,5.0
b9229371-19f3-4628-92d2-c69c595bf83a,41,M,ford,2016.0,3.6666666666666665
4cb86eb0-cf66-45d4-b756-578b4f42be1d,27,M,ford,2016.0,4.246415849165484
4cb86eb0-cf66-45d4-b756-578b4f42be1d,27,M,ford,2016.0,4.6
020d4baa-fa34-43eb-af83-c7a9e7f154b4,40,M,ford,2016.0,4.625
f21b89c6-7300-4aea-9482-89ec1b276a85,59,F,ford,2016.0,5.0
f21b89c6-7300-4aea-9482-89ec1b276a85,59,F,ford,2016.0,3.6666666666666665
6c222fb3-587c-4b4a-b72b-6b42fb2e1c22,39,U,ford,2016.0,5.0
6c222fb3-587c-4b4a-b72b-6b42fb2e1c22,39,U,ford,2016.0,3.6666666666666665
c8511268-2a74-4edb-b15a-ff9f0d34d845,56,F,ford,2016.0,4.625
4db9442d-6886-4136-814d-435c94b76972,20,M,ford,2016.0,4.246415849165484
4db9442d-6886-4136-814d-435c94b76972,20,M,ford,2016.0,4.6
42879cfd-d463-4305-a3a6-083e4a4e0bae,58,M,ford,2016.0,5.0
42879cfd-d463-4305-a3a6-083e4a4e0bae,58,M,ford,2016.0,3.6666666666666665
0d7cf841-e7e7-43c0-9408-7aa1eb51d88d,40,M,ford,2016.0,3.0
2e7f8753-5aad-43b6-91e6-ba95eb630e5f,50,M,ford,2016.0,4.625
5b4014a0-83f4-4325-b942-bc5666a76ea3,44,F,ford,2016.0,4.0
1e752795-41d6-4bfd-aff1-c320a97438e7,39,U,ford,2016.0,4.246415849165484
1e752795-41d6-4bfd-aff1-c320a97438e7,39,U,ford,2016.0,4.6
fd401b46-ab1e-4383-ac9f-523dc0b3fa2b,38,M,ford,2016.0,4.0
bdc8b02d-e870-4781-8f8c-6853af89cc6d,30,M,ford,2016.0,3.0
b3a99da1-2a1f-40b6-8a96-ad8f2ef0b3f1,34,M,ford,2016.0,4.246415849165484
b3a99da1-2a1f-40b6-8a96-ad8f2ef0b3f1,34,M,ford,2016.0,4.6
2ff5e6fb-e411-423a-8e8a-d7b1fe101e68,38,M,ford,2016.0,5.0
2ff5e6fb-e411-423a-8e8a-d7b1fe101e68,38,M,ford,2016.0,3.6666666666666665
807d7851-ccee-422e-a1ca-96ed1655c30a,30,M,ford,2016.0,4.0
99eded66-08c2-4dde-81b9-5afa5cf1d04b,35,U,ford,2016.0,3.0
ba51b259-71ed-453c-af58-816278275312,36,M,ford,2016.0,4.625
1baca5a8-256b-4dcd-8ffb-c75c4e2f4c17,58,F,ford,2016.0,5.0
1baca5a8-256b-4dcd-8ffb-c75c4e2f4c17,58,F,ford,2016.0,3.6666666666666665
7a4f233b-2591-4b94-9b39-d100a614364c,35,M,ford,2016.0,3.0
0c133ae7-4eb3-406d-b6fc-8436d6a88f9e,48,M,ford,2016.0,4.625
3713fa33-b91b-4d43-9f1d-00e6b550877a,67,M,ford,2016.0,4.246415849165484
3713fa33-b91b-4d43-9f1d-00e6b550877a,67,M,ford,2016.0,4.6
37114f98-0417-4718-8139-e8f0c297296d,30,F,honda,2016.0,5.0
41158706-2482-4c67-87f4-1831fb3c094a,41,F,honda,2016.0,5.0
04d0ffaf-a42f-4805-9abb-bc40b043dcb0,33,F,honda,2016.0,5.0
a48b4f2f-f2a9-45c0-bfe3-bb6729609611,24,M,mazda,2018.0,5.0
01077a58-4bb7-42aa-bb2e-e8cd98b73d7f,28,M,mazda,2018.0,5.0
07f232f3-8c28-4b08-b9f3-c3f102cd2c86,38,M,mazda,2018.0,4.465050308358117
07f232f3-8c28-4b08-b9f3-c3f102cd2c86,38,M,mazda,2018.0,4.0
5e12b9ba-e7d2-4f8d-b26a-3ac6f68a4869,46,F,jeep,2015.0,3.25
b0a0fa20-bc1a-4df7-956e-4862e8ab0b1b,33,M,jeep,2015.0,3.0
a2ff6e05-50da-4c49-ad2c-aca7a2cf7eee,45,,jeep,2015.0,4.0
35b32fcf-6651-45c1-8555-e4408b77d06b,50,M,jeep,2015.0,5.0
b761dfd6-99ad-4698-b058-fa196cc17b1f,40,M,ford,2018.0,4.0
332a5230-8c82-4886-b7cc-6862bb6e6b6a,68,M,ford,2018.0,3.0
332a5230-8c82-4886-b7cc-6862bb6e6b6a,68,M,ford,2018.0,4.75
90a294f5-a2eb-45cf-b730-9dd4b24839a6,46,F,ford,2018.0,4.833333333333333
590d7858-7637-44e3-90ac-82d91c296d65,27,M,ford,2018.0,4.0
2c93c47f-6cfb-400a-a52e-51fed90c3558,54,M,ford,2018.0,4.246415849165484
2c93c47f-6cfb-400a-a52e-51fed90c3558,54,M,ford,2018.0,4.6
1447accc-4029-453b-8ef5-e1b30342c210,45,,ford,2018.0,5.0
1447accc-4029-453b-8ef5-e1b30342c210,45,,ford,2018.0,3.6666666666666665
1447accc-4029-453b-8ef5-e1b30342c210,45,,ford,2018.0,4.875
349e0804-3b6b-4ff1-83fe-3ec64f84896a,35,F,ford,2018.0,4.625
a28b1cbf-b1ce-47e5-9fe2-445734e65fbd,45,,ford,2018.0,4.0
3dcc7356-e195-4e8d-adcc-45545a8f8fdb,39,U,ford,2018.0,4.0
b86ff872-2108-4c26-92f8-fd8bc0b7a59a,54,M,ford,2018.0,4.625
9fe1db52-b9ad-464c-bc39-08db34c169a3,58,M,ford,2018.0,4.0
6fd28a85-a074-4c53-87b5-9ea1759a1136,42,M,ford,2018.0,4.666666666666667
664ae10c-4b86-480c-aa23-3a083fc67a2e,30,F,ford,2018.0,4.833333333333333
dc665dc8-8277-4004-b424-9647073471d9,42,M,ford,2018.0,5.0
dc665dc8-8277-4004-b424-9647073471d9,42,M,ford,2018.0,3.6666666666666665
dc665dc8-8277-4004-b424-9647073471d9,42,M,ford,2018.0,4.875
96d4001c-0d99-4916-b0d8-3284ddb856a8,31,M,ford,2018.0,4.625
09231645-44ab-474f-b3e5-b45838d4f79b,21,M,ford,2018.0,3.0
09231645-44ab-474f-b3e5-b45838d4f79b,21,M,ford,2018.0,4.75
564e91cd-38b3-40c3-984f-24dad07fb649,37,M,ford,2018.0,3.0
564e91cd-38b3-40c3-984f-24dad07fb649,37,M,ford,2018.0,4.75
3c8a868e-7e10-481e-9018-bb47e925c56d,57,M,ford,2018.0,3.0
3c8a868e-7e10-481e-9018-bb47e925c56d,57,M,ford,2018.0,4.75
9dbd37b5-c40d-4f5d-8095-9ffa39f0dca2,42,M,ford,2018.0,3.0
9dbd37b5-c40d-4f5d-8095-9ffa39f0dca2,42,M,ford,2018.0,4.75
da30b7d4-74ed-447e-aff7-8af97e6ada91,21,M,ford,2018.0,4.0
b1244032-ae93-4d42-b63d-49938bfe51ef,55,M,ford,2018.0,4.833333333333333
31774322-9c02-400b-911f-1d3fcfe28047,45,,ford,2018.0,4.833333333333333
3def3ed5-11a2-4633-b4bb-c5d7676b40be,37,M,ford,2018.0,5.0
3def3ed5-11a2-4633-b4bb-c5d7676b40be,37,M,ford,2018.0,3.6666666666666665
3def3ed5-11a2-4633-b4bb-c5d7676b40be,37,M,ford,2018.0,4.875
e1eba408-554e-49aa-bf57-446d2cb47ddd,45,,ford,2018.0,4.625
55d7f5d2-9cdf-4c00-ad11-ce2ec29089ef,29,M,ford,2018.0,4.0
1f24c20f-625c-411c-a384-589286984d5e,45,,ford,2018.0,4.833333333333333
ce25a4f4-1812-4742-89be-f3978876332c,26,M,ford,2018.0,4.833333333333333
5e5f707b-c112-46a8-ad53-6a0023083751,17,M,ford,2018.0,4.0
c5ffccad-bb22-447c-b1a8-e8c350397c17,56,M,ford,2018.0,4.625
d4359126-cee0-438a-b446-31484145736a,45,,ford,2018.0,4.246415849165484
d4359126-cee0-438a-b446-31484145736a,45,,ford,2018.0,4.6
94083810-f809-4421-a54d-0dd29cb1d5cb,28,F,ford,2018.0,5.0
94083810-f809-4421-a54d-0dd29cb1d5cb,28,F,ford,2018.0,3.6666666666666665
94083810-f809-4421-a54d-0dd29cb1d5cb,28,F,ford,2018.0,4.875
4edbd47b-5304-4609-a221-2a751c7926c6,39,M,ford,2018.0,4.0
726429c8-4c41-442e-85cd-d8d5e757a6d0,2,F,ford,2018.0,4.666666666666667
b2cb0115-749a-4769-90f5-a87030c00000,45,,ford,2018.0,4.833333333333333
30ac71f8-8358-4930-9e81-6c68b605896e,24,F,jeep,2022.0,3.75
e66859bf-8c23-485f-9f48-08ee106f3e40,24,F,jeep,2022.0,4.0
50dd8600-f1e4-49cc-975d-7fd30b2be3f4,9,F,honda,2019.0,4.646291448516578
ca74b9f3-7fa1-4081-944d-ac0eda5edfe8,7,F,honda,2019.0,4.646291448516578
887e6c64-9b3c-4249-a901-df571da72b25,47,M,honda,2019.0,5.0
4a51d53e-fb2f-406f-992f-a7e29d4f36bf,45,,honda,2019.0,5.0
b5eb122e-8a9d-4fc1-970f-d10b3f3d45a0,41,M,honda,2019.0,5.0
596e65af-fb03-4316-b659-56fcac5b6331,5,F,honda,2019.0,4.646291448516578
3d98c253-5a82-4044-ae38-d76b326c80fd,42,M,honda,2019.0,4.646291448516578
241aa5ac-d344-4c56-98c7-1e9819817f1c,7,M,honda,2019.0,4.646291448516578
94049369-69e6-4f55-95eb-344497119feb,9,F,honda,2019.0,4.646291448516578
0222d027-f920-4f4a-9b13-439eb3bac0af,22,F,honda,2019.0,4.646291448516578
833a0be3-621f-413e-958a-43ac7d975f26,45,F,honda,2019.0,5.0
65501456-4db7-405f-b2eb-dc89fd674a65,6,F,honda,2019.0,5.0
3f635968-4238-4694-b1d4-668d77de8428,64,M,honda,2019.0,5.0
aae639ab-291e-4f67-8d0a-dc74c9e19e28,8,F,honda,2019.0,4.646291448516578
03bcb602-d79b-47f7-89c7-03ee7abd2ec5,41,M,honda,2019.0,4.646291448516578
8b74f7a7-2ff9-45bf-a80d-3e3db870af6d,27,M,honda,2019.0,5.0
b480049c-d6cd-4298-8c58-54f59008ad55,57,M,honda,2019.0,5.0
22459fdb-fc37-4743-ac19-1d98ba4b6e45,9,M,honda,2019.0,4.646291448516578
a0969af2-3867-4f4f-ae03-35e6b3c996df,54,M,honda,2019.0,5.0
4e1cbddb-8a19-4b8d-9c2d-a9d26a1c74af,28,M,gmc,2022.0,4.833333333333333
e038d7fd-c97e-4045-9ea9-4e837d900ff1,39,U,gmc,2022.0,5.0
e038d7fd-c97e-4045-9ea9-4e837d900ff1,39,U,gmc,2022.0,4.875
b0583130-1332-43f0-9ba3-079731d0ad16,39,U,gmc,2022.0,5.0
b0583130-1332-43f0-9ba3-079731d0ad16,39,U,gmc,2022.0,4.875
a4861427-06b7-4149-b10d-0b012c92471c,21,M,gmc,2022.0,3.9638620206220527
ca33a2b5-3192-48af-b65f-448f255bdd73,39,U,gmc,2022.0,3.5636363636363635
ca33a2b5-3192-48af-b65f-448f255bdd73,39,U,gmc,2022.0,4.0
360df6a4-fdd4-4889-952e-5a7f93b07276,42,M,gmc,2022.0,4.833333333333333
6cae89c1-db8f-4048-b9ab-83fe1c657219,39,U,gmc,2022.0,3.0
c6f42d56-7215-463d-b05b-69dde91a297f,21,M,gmc,2022.0,4.833333333333333
452ea349-f9a1-4080-bbe4-70fa408d6511,35,M,honda,2012.0,4.0
bdbcd806-5c6e-498f-8d16-a250e7f62900,33,M,honda,2012.0,4.6
7d56a354-425f-48c9-aa65-cd6238f95633,38,M,honda,2012.0,5.0
37cadbee-28eb-4fdc-b663-7e1c8c0950d7,50,M,honda,2012.0,4.646291448516578
ab28ac05-181b-4141-99c4-519cbb4ac243,45,,honda,2012.0,5.0
c28e1fc2-f095-4bd2-9f0a-5f3bd2411853,21,F,honda,2012.0,5.0
2118974c-29c7-4d5b-b56f-e712343a20cc,33,M,honda,2012.0,4.0
f70d56ac-ac17-48ea-b820-f79da35d7572,39,U,honda,2012.0,5.0
d26d034b-8fac-47b2-b3aa-ca51687b2809,38,M,honda,2012.0,5.0
39be798d-1c60-412d-9815-bce1785e0fcf,19,F,honda,1997.0,4.0
39be798d-1c60-412d-9815-bce1785e0fcf,19,F,honda,1997.0,3.5
81cbaf95-0b5c-428c-859c-9cd9eb4c15f7,39,U,honda,1997.0,3.0
7cd2d327-e3c6-494e-9688-528bdf173f81,38,M,honda,1997.0,3.0
ad119c87-5e0b-4fb1-b680-3da0babd1ef6,42,F,dodge,2022.0,4.044941649336626
ddbe8793-f33b-4fa3-a290-efcad1115836,19,M,dodge,2022.0,4.714285714285714
aeb93f92-4fa2-4eb5-bf9f-24589f17e687,23,M,dodge,2022.0,5.0
24ca36ab-c126-4061-8641-4f8325d72219,38,M,dodge,2022.0,5.0
72ae850c-e8d5-4775-b7c2-f08e2cfe2418,39,M,dodge,2022.0,4.0
6590e7ef-ae79-4519-a953-8edc70726ff2,47,F,dodge,2022.0,5.0
48229084-da61-4c9b-9a4c-fc111116bbbf,19,M,dodge,2022.0,5.0
f2480e25-bde0-417f-8329-1cb2b8f5929b,22,M,ford,2022.0,4.246415849165484
d1032655-5218-4bee-86db-e4c74b576c6b,45,,ford,2022.0,4.246415849165484
6373e25b-b2fa-44ea-a2f7-cba2fcd789ee,39,U,ford,2022.0,4.4
6373e25b-b2fa-44ea-a2f7-cba2fcd789ee,39,U,ford,2022.0,3.0
6373e25b-b2fa-44ea-a2f7-cba2fcd789ee,39,U,ford,2022.0,4.75
6373e25b-b2fa-44ea-a2f7-cba2fcd789ee,39,U,ford,2022.0,2.0
54d2c0bf-de4a-4a5f-bd32-aa5d07992305,45,,ford,2022.0,4.0
ebe31ec7-c21f-4421-af90-ded3918094a7,23,M,ford,2022.0,4.875
ebe31ec7-c21f-4421-af90-ded3918094a7,23,M,ford,2022.0,5.0
97ff0c35-5dca-4c8b-b91d-f4c650ec4e6a,39,M,ford,2022.0,4.0
1f23b434-5a88-44ea-86a3-3a789f9a6e3f,24,M,ford,2022.0,4.875
1f23b434-5a88-44ea-86a3-3a789f9a6e3f,24,M,ford,2022.0,5.0
3086a0d6-d376-4e1b-aaa2-e2d31c8edd5e,47,M,ford,2022.0,4.0
300c6e3f-af7b-4fc0-a667-aa389f493788,66,M,ford,2022.0,4.4
300c6e3f-af7b-4fc0-a667-aa389f493788,66,M,ford,2022.0,3.0
300c6e3f-af7b-4fc0-a667-aa389f493788,66,M,ford,2022.0,4.75
300c6e3f-af7b-4fc0-a667-aa389f493788,66,M,ford,2022.0,2.0
3b83c068-e6ae-4a42-9343-d1e7a272abe5,66,M,ford,2022.0,4.4
3b83c068-e6ae-4a42-9343-d1e7a272abe5,66,M,ford,2022.0,3.0
3b83c068-e6ae-4a42-9343-d1e7a272abe5,66,M,ford,2022.0,4.75
3b83c068-e6ae-4a42-9343-d1e7a272abe5,66,M,ford,2022.0,2.0
fd392d7c-bdbc-46c5-bc0a-5669d6c034cf,45,,ford,2022.0,4.0
32b2d330-b97d-45f8-80e0-ae9138b73644,40,M,volvo,2023.0,5.0
03c31ebd-818a-43a2-a520-0be07178371a,38,M,volvo,2023.0,5.0
2e43210a-006e-435a-ba34-5fb24444d648,28,F,dodge,2014.0,5.0
3d1d5173-da07-4834-b27d-8fe8e97358a8,45,F,dodge,2014.0,4.0
3a948203-440a-4aec-baec-3149e4b73007,25,M,dodge,2014.0,4.0
e52ff8d2-d25b-42ad-82b5-66799a78f301,36,M,dodge,2019.0,4.044941649336626
11c9f1f2-a656-4b27-9b89-b31c6350fdd4,45,,dodge,2019.0,4.044941649336626
a9eb1fe7-59be-40d0-8e94-92cd3937ab93,41,M,dodge,2019.0,4.0
325f1ad6-0623-4f65-a29f-4e958afc817b,36,M,dodge,2019.0,4.0
711e16a5-2029-416f-bdd7-ec365e12a27d,45,,ford,2017.0,5.0
711e16a5-2029-416f-bdd7-ec365e12a27d,45,,ford,2017.0,3.6666666666666665
c716810d-6a14-4cd3-a961-f5573c54b4e4,52,F,ford,2017.0,3.0
4e7f992c-fcf3-4b02-96df-0f630f364ad2,45,M,ford,2017.0,5.0
4e7f992c-fcf3-4b02-96df-0f630f364ad2,45,M,ford,2017.0,3.6666666666666665
f6f4e1a8-6375-4a3e-b6f1-f120121afe25,23,M,ford,2017.0,4.625
48c29cb0-7bfa-44ef-96bc-379fd5ea4ec3,34,M,ford,2017.0,4.6
48c29cb0-7bfa-44ef-96bc-379fd5ea4ec3,34,M,ford,2017.0,4.246415849165484
622bc659-7fa9-4751-a1ea-1505666a2519,28,M,ford,2017.0,4.0
51b42b43-87a5-4978-959c-5dfa752b47c1,34,M,ford,2017.0,3.0
e0a52034-cf36-497f-9bfb-5f3c5983e8fa,56,M,ford,2017.0,4.625
50715c85-b904-45a0-9ef6-f99de6a4e841,39,M,ford,2017.0,4.0
4fe191b7-487a-4013-b184-59745c709411,22,M,ford,2017.0,3.0
7b233589-892a-41ab-ad70-c8617e056c2f,56,M,ford,2017.0,4.625
5b50d098-6767-425f-b38a-b5054a6f283a,45,,ford,2017.0,5.0
5b50d098-6767-425f-b38a-b5054a6f283a,45,,ford,2017.0,3.6666666666666665
443e733f-9cf9-47f0-a7fc-763a3cbc7a08,56,M,ford,2017.0,4.625
f251f335-aa8d-4911-9432-218237470c55,25,M,ford,2017.0,3.0
409a8f09-199d-4237-9060-173a5387d7fe,34,M,ford,2017.0,3.0
f0bd3e39-e1aa-4822-9a7b-c09264b1b2db,28,M,ford,2017.0,4.6
f0bd3e39-e1aa-4822-9a7b-c09264b1b2db,28,M,ford,2017.0,4.246415849165484
