,person_id,person_age,person_sex,vehicle_make,vehicle_year,overall_rating
1277,fc57c8ef-d056-450b-a12f-10600a3730e1,39,U,ford,2017.0,5.0
1278,fc57c8ef-d056-450b-a12f-10600a3730e1,39,U,ford,2017.0,3.6666666666666665
1279,d54ad29d-1f24-448d-ac3a-c992b3d163fd,63,M,ford,2017.0,4.625
1280,e1f434a3-f8d0-4e69-9329-f8490020bba3,24,M,ford,2017.0,3.0
1281,75153d4f-524b-4efe-948f-c673dfb3a2d1,39,U,ford,2017.0,3.0
1282,21c24d27-fc2f-4b36-a5b1-d48c83cf23cd,36,F,ford,2017.0,4.6
1283,21c24d27-fc2f-4b36-a5b1-d48c83cf23cd,36,F,ford,2017.0,4.246415849165484
1284,f6d08f5e-997f-4e74-87ad-faa5d643b0d8,30,M,ford,2017.0,3.0
1285,9cdd4acf-5450-4f5f-8132-766af162b0b0,84,F,jeep,2010.0,4.333333333333333
1286,f3d2b55a-a68d-4da6-a334-d8e66b2b144e,63,M,honda,2020.0,5.0
1287,085b7e5b-d058-45f2-9f34-f1cfa1e944f3,20,F,honda,2020.0,5.0
1288,077a5508-98bf-461a-8516-277e98c2c6fe,42,M,honda,2020.0,4.646291448516578
1289,023076a2-12e0-4e80-8a51-3786532ba4d4,44,M,chevrolet,2012.0,4.0
1290,55bda5bf-71b2-4968-b836-1f3042025131,22,M,chevrolet,2012.0,5.0
1291,d698e5a2-b1f2-4db1-a00c-f8fbc14f5aca,39,U,chevrolet,2012.0,4.0
1292,10c1bfc6-2f3a-418c-b340-adf0687d4014,55,F,dodge,2018.0,4.044941649336626
1293,d0231750-2a5e-4af7-bb51-2d0d6c90163a,51,M,ford,2019.0,4.3046875
1294,53ed43b5-39dd-4430-b3f8-d6707ee2b7ff,60,F,ford,2019.0,4.625
1295,11a3d9ed-2804-4568-92f5-6684f697c331,36,F,ford,2019.0,4.5
1296,a88fb210-f309-4010-8f3b-7797d37e856d,47,M,ford,2019.0,4.246415849165484
1297,7ba4e401-4c01-4cf1-9f70-3f7fecacf810,23,M,ford,2019.0,4.625
1298,b3155215-bdf7-42a3-b096-dc13edd64383,18,M,ford,2019.0,4.625
1299,a661162e-1a30-4937-acef-14f6c0c95e42,35,M,ford,2019.0,4.246415849165484
1300,5d2225f1-7bee-4011-a6ea-974181230a19,45,,ford,2019.0,5.0
1301,d22555b6-ce19-4f8b-a8a5-b24a2a5b9cb1,41,M,ford,2019.0,4.246415849165484
1302,502d6dc2-8b98-43c0-b6a9-c544cab2f622,36,M,ford,2019.0,5.0
1303,94752043-0656-4397-a009-a9260ca2338e,11,M,ford,2019.0,4.5
1304,06145552-86bf-4c70-9429-f31ed15ceba5,51,M,ford,2019.0,4.0
1305,c921f561-f082-4913-9198-926fa15b4da3,18,M,ford,2019.0,3.0
1306,c921f561-f082-4913-9198-926fa15b4da3,18,M,ford,2019.0,4.75
1307,379d8ee2-3295-458c-b669-58e31633488c,33,M,ford,2019.0,5.0
1308,cda2e57c-8e49-4435-845a-aeb18d10f9e9,45,,ford,2019.0,5.0
1309,74fa9694-a7be-4b47-85e6-c093d0268ed1,60,F,ford,2019.0,4.625
1310,e47d98e5-9074-4dc6-9103-07a4cb90d34d,35,M,ford,2019.0,4.0
1311,dd430c29-afcc-4ae9-a218-413bd5750eaf,33,M,ford,2019.0,5.0
1312,1fc7f2bb-bce4-445f-9733-42ebd66edc86,31,M,ford,2019.0,4.0
1313,81efd169-5bd9-44f6-8cb1-9c5a7e5c5c2f,23,M,ford,2019.0,3.0
1314,81efd169-5bd9-44f6-8cb1-9c5a7e5c5c2f,23,M,ford,2019.0,4.75
1315,b8e6a954-5114-4433-831c-7eb0af4a2884,35,M,ford,2019.0,4.246415849165484
1316,9d82ddb0-71eb-44d2-976c-b872f0e7dc81,39,U,ford,2019.0,4.246415849165484
1317,d34a6524-9796-4d43-9381-3728db4c3912,45,,ford,2019.0,4.0
1318,58945b48-99be-4b31-8aa2-adfbe5b3b4d1,54,M,ford,2019.0,4.5
1319,a341a6db-2404-428d-b732-6ce2ddbc5759,33,M,ford,2019.0,4.246415849165484
1320,03269774-cf93-4855-b911-af84cbb8327f,38,M,ford,2019.0,4.0
1321,c9022045-fe08-48c5-8acb-275798782acf,36,F,ford,2019.0,4.625
1322,45fab7ec-8ee9-4346-96a3-5d1ba3e58950,54,M,ford,2019.0,4.3046875
1323,60b81c45-7362-46bd-9477-3942ee387a49,45,,ford,2019.0,4.5
1324,b330d61d-15ed-4f2a-bfad-2ffeabb3e3be,13,F,ford,2019.0,4.246415849165484
1325,118f39bb-c09d-41a7-85d5-2a13909f610a,39,U,ford,2019.0,4.3046875
1326,9afb0037-4adc-4b09-9c44-a36cc76b770c,25,M,ford,2019.0,4.625
1327,04e5e1cc-629f-43cb-bfce-f917ce93e13c,45,,ford,2020.0,4.246415849165484
1328,569c3ec9-5528-4a52-a7bd-a4ddce1c35ca,39,M,ford,2020.0,3.0
1329,569c3ec9-5528-4a52-a7bd-a4ddce1c35ca,39,M,ford,2020.0,2.0
1330,569c3ec9-5528-4a52-a7bd-a4ddce1c35ca,39,M,ford,2020.0,4.75
1331,6ee87bb1-c090-4d88-8f24-e0947e10336b,29,M,ford,2020.0,4.3046875
1332,6ee87bb1-c090-4d88-8f24-e0947e10336b,29,M,ford,2020.0,4.25
1333,4840b138-92a6-44a1-9fde-590d64270d95,34,F,ford,2020.0,5.0
1334,c60844f5-23f4-4ee0-8f53-373a8b31b4f3,49,F,ford,2020.0,4.3046875
1335,c60844f5-23f4-4ee0-8f53-373a8b31b4f3,49,F,ford,2020.0,4.25
1336,ebef59e8-5332-4108-901b-67532b1a833e,24,F,ford,2020.0,5.0
1337,acb0f0d6-bedc-4003-baa8-666204237992,45,,ford,2020.0,4.246415849165484
1338,5048fc39-5297-43d4-9db7-e43e20fd05a3,59,M,ford,2020.0,4.246415849165484
1339,c4cd25f9-964a-46d8-b1eb-d2cd8dab4ecf,27,F,ford,2020.0,3.0
1340,c4cd25f9-964a-46d8-b1eb-d2cd8dab4ecf,27,F,ford,2020.0,2.0
1341,c4cd25f9-964a-46d8-b1eb-d2cd8dab4ecf,27,F,ford,2020.0,4.75
1342,0d54ae8f-c93e-4cc9-84be-f86b1d643a82,19,M,ford,2020.0,4.3046875
1343,0d54ae8f-c93e-4cc9-84be-f86b1d643a82,19,M,ford,2020.0,4.25
1344,ac3d20d2-f0ef-4bc1-90b2-4775bf4c317f,54,F,ford,2020.0,4.246415849165484
1345,ddcf2470-4020-49a6-b35c-e46d4ffabe92,23,F,ford,2020.0,4.246415849165484
1346,09165b5c-e859-4087-978f-99a59e509f99,43,F,ford,2020.0,5.0
1347,362c06bf-b0ef-4363-8e80-8e2fac95c958,58,M,ford,2020.0,4.5
1348,5addfe7c-8247-479e-8f57-4aa4c649735e,54,M,ford,2020.0,4.246415849165484
1349,071229cf-8e2c-47b3-a603-0b74027b5b8c,39,M,ford,2020.0,4.3046875
1350,071229cf-8e2c-47b3-a603-0b74027b5b8c,39,M,ford,2020.0,4.25
1351,c0f5e056-22ad-4574-9714-f82e791f47d6,39,M,ford,2020.0,4.246415849165484
1352,a0523449-62b5-4f59-9c05-89f020f56a80,45,,ford,2020.0,4.0
1353,e7b977bd-e1bb-4a95-95ab-e398b8ac67f3,19,M,ford,2020.0,3.0
1354,e7b977bd-e1bb-4a95-95ab-e398b8ac67f3,19,M,ford,2020.0,2.0
1355,e7b977bd-e1bb-4a95-95ab-e398b8ac67f3,19,M,ford,2020.0,4.75
1356,b3d20645-c7b0-4e19-8288-9bbce2a55236,52,F,ford,2020.0,4.5
1357,e3459c33-5633-47ed-b918-ab09b6ac03ff,64,F,ford,2020.0,3.0
1358,e3459c33-5633-47ed-b918-ab09b6ac03ff,64,F,ford,2020.0,2.0
1359,e3459c33-5633-47ed-b918-ab09b6ac03ff,64,F,ford,2020.0,4.75
1360,931068a5-7f20-4be8-9611-035959fde2f5,67,M,ford,2020.0,5.0
1361,e754aa6f-533c-4763-88a6-99eb447d3b98,36,F,ford,2020.0,4.246415849165484
1362,f3b6b277-a312-4c11-9163-ade9eb00144c,64,F,ford,2020.0,4.246415849165484
1363,31b9e5ee-af02-4107-a7e4-4245c8001693,58,F,ford,2020.0,3.0
1364,31b9e5ee-af02-4107-a7e4-4245c8001693,58,F,ford,2020.0,2.0
1365,31b9e5ee-af02-4107-a7e4-4245c8001693,58,F,ford,2020.0,4.75
1366,fabcd1f2-e707-42b8-947f-26862e958e31,52,M,ford,2020.0,3.0
1367,fabcd1f2-e707-42b8-947f-26862e958e31,52,M,ford,2020.0,2.0
1368,fabcd1f2-e707-42b8-947f-26862e958e31,52,M,ford,2020.0,4.75
1369,8fe83eea-24ea-43c1-8449-4521885982a2,80,F,ford,2020.0,4.246415849165484
1370,34b6452b-3f53-4e42-97c1-f3aae8ebdfd7,38,F,ford,2020.0,3.0
1371,34b6452b-3f53-4e42-97c1-f3aae8ebdfd7,38,F,ford,2020.0,2.0
1372,34b6452b-3f53-4e42-97c1-f3aae8ebdfd7,38,F,ford,2020.0,4.75
1373,0b5eaeac-e104-4c22-b443-a271962b1345,41,F,ford,2020.0,4.3046875
1374,0b5eaeac-e104-4c22-b443-a271962b1345,41,F,ford,2020.0,4.25
1375,1c3d9d23-d8f1-4fbf-9c49-853b31257466,34,M,ford,2020.0,4.0
1376,d63dcaef-05e4-40e1-9067-8eded94a68f5,58,M,ford,2020.0,4.3046875
1377,d63dcaef-05e4-40e1-9067-8eded94a68f5,58,M,ford,2020.0,4.25
1378,863a535d-9ce1-4cf0-86ff-1a53583525e7,51,F,ford,2020.0,4.3046875
1379,863a535d-9ce1-4cf0-86ff-1a53583525e7,51,F,ford,2020.0,4.25
1380,38b9a6ae-833d-4ee6-8947-d811af6f6d92,36,F,honda,2018.0,5.0
1381,79ab9556-b1ca-4632-8655-a6b3eeac6227,45,,honda,2018.0,4.646291448516578
1382,ce7fd47f-71ef-459d-ae2a-26eb59f2f458,59,F,honda,2018.0,4.646291448516578
1383,99d9fa2a-a84b-4d5d-bd0a-f4bff31e70ba,37,M,honda,2018.0,4.646291448516578
1384,e921db2e-a82e-4edb-872c-429599a622e5,49,M,honda,2018.0,5.0
1385,107296fc-8996-4b48-a0d1-1ad4e3738147,21,M,honda,2018.0,4.646291448516578
1386,07abfaca-4bde-4a50-bf8e-49b4ab5dc14a,45,F,honda,2018.0,5.0
1387,ab239254-a992-4bfd-8a88-c6e2253ba642,45,,honda,2018.0,4.646291448516578
1388,050f2b8b-97c9-44dc-822a-94cdad80e1ac,61,M,ford,2024.0,4.246415849165484
1389,403214c6-a553-40cf-be63-0420cf9dfd0c,66,F,ford,2024.0,4.0
1390,47cd2488-43b9-475a-895a-1c180efc11ea,31,M,ford,2024.0,5.0
1391,b413eefe-3765-4ae7-8e81-14145a4b981f,62,M,ford,2024.0,4.4
1392,b413eefe-3765-4ae7-8e81-14145a4b981f,62,M,ford,2024.0,3.0
1393,b413eefe-3765-4ae7-8e81-14145a4b981f,62,M,ford,2024.0,2.0
1394,e23a3c88-807a-4e0d-aab1-0afd06c62b51,44,M,ford,2024.0,4.246415849165484
1395,0417aeff-379b-4fa9-825b-8076f3e4857c,38,M,buick,2008.0,4.6
1396,664b6822-7825-4a46-8f7e-a6a029d1f953,13,M,ford,2015.0,4.0
1397,cb0f1d75-b9c2-4a63-9ab5-da90db84da37,13,M,ford,2015.0,3.0
1398,f03f78c3-d65a-46b8-9c85-99b3466795c7,41,M,ford,2015.0,5.0
1399,bdb9c437-4927-4bde-9723-ded7750d7bab,36,M,ford,2015.0,4.5
1400,637a3309-9576-491a-ba63-213e479356c6,7,M,ford,2015.0,3.0
1401,54de0cf7-b438-4fd6-bcbb-67ad574fc554,13,M,ford,2015.0,4.5
1402,4eac8029-f68f-4785-b16b-cf102b9600c3,11,M,ford,2015.0,4.0
1403,2e685ec3-621a-4ab2-9a32-194ade53ee19,5,F,ford,2015.0,4.246415849165484
1404,2e685ec3-621a-4ab2-9a32-194ade53ee19,5,F,ford,2015.0,4.6
1405,234b37a4-3b78-48ed-9ede-d81ec1615d8e,13,M,ford,2015.0,4.625
1406,77ee11ed-3e24-4e6b-b3a1-676c522c1734,45,F,ford,2015.0,3.0
1407,a7c3a0ea-7d5f-4d1c-9310-046348bfe06a,13,M,ford,2015.0,4.0
1408,7459f638-401d-4c14-88b6-2bf7c2396352,13,M,ford,2015.0,4.5
1409,47beeab1-a753-4311-8fc2-8c62c272c635,39,U,ford,2015.0,4.0
1410,7a35583b-7f6c-4b70-abfa-fcd1d2c1fc7f,36,M,ford,2015.0,3.0
1411,60076276-8962-4e05-9f37-93b1e7ce4aa9,11,M,ford,2015.0,4.5
1412,2b39e8ef-cf3b-4875-8be4-62caf3b19acc,9,F,ford,2015.0,3.0
1413,342b142c-0666-41de-acf6-9c8d88f802a7,13,M,ford,2015.0,4.0
1414,3f290f17-a753-47d2-a0ed-edb818bf8021,93,F,ford,2015.0,4.246415849165484
1415,3f290f17-a753-47d2-a0ed-edb818bf8021,93,F,ford,2015.0,4.6
1416,008da0b3-7021-4879-99be-85aedf7eb07f,39,F,ford,2015.0,4.5
1417,a1f2d1be-4877-4168-b343-0c9297a35a21,62,F,ford,2015.0,4.5
1418,b95b0f98-3f78-44ad-a4fb-892d4c60e59f,2,M,ford,2015.0,4.246415849165484
1419,b95b0f98-3f78-44ad-a4fb-892d4c60e59f,2,M,ford,2015.0,4.6
1420,6cc04403-68ca-4fe8-bc52-c6362eef6527,7,M,ford,2015.0,3.0
1421,cd3e2c34-678d-4477-befe-dffd05938ce7,13,M,ford,2015.0,4.0
1422,3fe39868-6861-4599-a289-af6e27c5ac0d,13,F,ford,2015.0,4.246415849165484
1423,3fe39868-6861-4599-a289-af6e27c5ac0d,13,F,ford,2015.0,4.6
1424,2a135f97-e50e-4ab6-8836-5071f8aac8b7,13,M,ford,2015.0,5.0
1425,f7ad207e-0777-4835-a587-66671fcbce39,13,M,ford,2015.0,5.0
1426,6619324d-46ff-4818-bc08-79007c0f9fde,9,F,ford,2015.0,5.0
1427,da6751ac-521d-4040-9e73-c69f6d918993,41,M,ford,2015.0,4.0
1428,48d7ec48-0ef9-492c-b0b2-4470dafe88f1,32,M,ford,2015.0,4.5
1429,f1ebbcbe-183c-4892-b909-2e0dd9875966,45,,ford,2015.0,3.0
1430,f0f75687-018d-4b38-9fea-5162fbed98f7,13,M,ford,2015.0,4.0
1431,5d3a1e93-2101-4b19-ad0d-8360dfdf4c2b,10,M,ford,2015.0,4.0
1432,e57ef71b-93c6-4b6c-a8e4-a6293927857a,58,M,ford,2015.0,4.0
1433,16b601bc-a531-48f2-bc44-32273f2d2f42,38,M,ford,2015.0,3.0
1434,5d97fb13-b4dd-451e-836f-67d7f34d64bc,13,M,ford,2015.0,3.0
1435,eb73463d-7529-4c84-ae2c-6a6462c44d54,70,M,ford,2015.0,3.0
1436,689c7388-bdb2-4ea7-bcc9-47c35d493a39,13,M,ford,2015.0,4.5
1437,0eb9fded-205d-42ee-b721-97e8fabe7c9d,12,M,ford,2015.0,4.0
1438,dfc18adf-b68c-466d-972f-f0abc3ae5072,13,M,ford,2015.0,5.0
1439,cd831915-c517-45d0-9f6c-fc6c663b430f,59,M,ford,2015.0,3.0
1440,a8fbfecc-34a5-4c9d-bde6-4135a86c74a0,36,M,ford,2015.0,3.0
1441,a1162dd6-55af-47a7-a8f6-b6fdc759c6b7,45,,ram,2019.0,5.0
1442,a1162dd6-55af-47a7-a8f6-b6fdc759c6b7,45,,ram,2019.0,3.5961538461538463
1443,5bc8eaad-49c5-4de2-9d38-9dfcf5b60dd7,36,F,ram,2019.0,3.898474430597336
1444,5bc8eaad-49c5-4de2-9d38-9dfcf5b60dd7,36,F,ram,2019.0,3.75
1445,1434dc0b-43fe-4cbb-9e04-7372b279019c,68,M,ram,2019.0,5.0
1446,1434dc0b-43fe-4cbb-9e04-7372b279019c,68,M,ram,2019.0,3.5961538461538463
1447,f719ae11-19bc-4f04-9ca6-dcac47d14457,41,M,toyota,2010.0,4.0
1448,f719ae11-19bc-4f04-9ca6-dcac47d14457,41,M,toyota,2010.0,4.166666666666667
1449,98df993c-6d3d-4a2f-bfe8-85c0ce77e065,57,M,toyota,2010.0,4.5
1450,db6e7742-f362-49b3-8673-ce3ba26bf4d6,45,F,toyota,2010.0,4.25
1451,f5a72c63-6711-484a-ad49-610c9c000df5,41,M,toyota,2010.0,4.25
1452,abc9a6a3-5659-452e-8e68-4abcb1ca65cb,55,M,toyota,2010.0,4.0
1453,abc9a6a3-5659-452e-8e68-4abcb1ca65cb,55,M,toyota,2010.0,4.166666666666667
1454,0c4a1aad-0f97-421d-a530-16ee87c1459f,48,M,jeep,2024.0,3.0
1455,cd286daf-f11f-449f-bd03-dea4e97803dc,27,F,mazda,2024.0,4.75
1456,8ae6c121-f640-4ff8-a414-8c86130c5057,42,M,gmc,2017.0,3.9638620206220527
1457,bde72024-4288-40ce-abe3-0bc45f44de7b,42,M,gmc,2017.0,4.0
1458,1817a4c3-a493-406a-bca8-a61ae1066740,45,,mazda,2023.0,5.0
1459,1817a4c3-a493-406a-bca8-a61ae1066740,45,,mazda,2023.0,4.875
1460,eeb545a0-ce95-4cea-acc6-b0966e3841d2,45,F,mazda,2023.0,4.75
1461,9721a780-8427-41b9-9892-1258ad69de33,41,F,mazda,2023.0,5.0
1462,9721a780-8427-41b9-9892-1258ad69de33,41,F,mazda,2023.0,4.875
1463,82fc61bd-9378-47a9-a87b-0cafdb606259,58,F,volvo,2014.0,5.0
1464,b6afbc74-f4b2-456a-8a70-beb607715578,19,M,volvo,2014.0,5.0
1465,5ec674e5-09c3-47dc-8881-3e93cc11fd50,64,F,volvo,2014.0,4.8746336996337
1466,b784ec6e-a37c-4d12-9deb-ff3d2d026063,13,M,volvo,2014.0,4.8746336996337
1467,90a9328d-37c4-49f3-ba2a-3d08c9188475,34,M,volvo,2014.0,5.0
1468,a697371f-5924-4c67-b2db-103615f8791d,26,M,tesla,2023.0,5.0
1469,7f5e1018-aa56-404f-a85a-0a8e7384b9fa,30,F,tesla,2023.0,5.0
1470,f1f3d6f8-6e46-4a77-ae62-b1f5de98a784,44,F,jeep,2018.0,4.0
1471,fe6e36cb-bc06-424b-b015-bce2219110b4,7,M,jeep,2018.0,4.0
1472,72661306-7ed7-454a-9b56-5458cd2c0ed5,45,,jeep,2018.0,3.8812361111111104
1473,6f411f63-d20a-4e39-a1e9-eeca08c82938,38,F,jeep,2018.0,4.0
1474,50b693a5-a027-4461-82c1-4f83b02ad66c,41,M,jeep,2018.0,4.0
1475,1f76eb5d-a2a4-4c80-80d8-1febba579eff,53,F,jeep,2018.0,4.0
1476,fa26c434-5a11-47b4-b5a1-63cc06d7348f,51,M,jeep,2018.0,3.0
1477,fa26c434-5a11-47b4-b5a1-63cc06d7348f,51,M,jeep,2018.0,2.75
1478,d5a80fbb-769e-4762-ac74-99c862b40c0a,64,F,ford,2021.0,4.25
1479,91c36693-eb96-487e-b46e-90dc999aa79f,22,M,ford,2021.0,4.0
1480,bb5b9ab5-28e2-4fc0-bf59-0d82db9bbadf,15,M,ford,2021.0,5.0
1481,71591035-99db-48c9-acb7-8576f996a75b,17,F,ford,2021.0,4.246415849165484
1482,24905a8f-7b05-450c-adbd-67cff93be7cb,40,F,ford,2021.0,4.0
1483,1c91138c-cd3b-46d3-8e8c-da0e08e59a85,43,F,ford,2021.0,4.25
1484,2d958cd5-60a8-47f7-9aaf-7a735ee4a3ca,38,M,ford,2021.0,4.25
1485,e74581c2-3e6c-4e8e-9c06-beff44f8cea8,32,M,ford,2021.0,4.246415849165484
1486,fd1bf1ec-f834-423c-a538-87d40afd10c9,42,F,ford,2021.0,4.0
1487,466baa4a-80e2-4fdd-8573-54d8fcc3ceef,41,M,ford,2021.0,4.25
1488,3cb135be-dde6-4c92-ba2a-deeefd32014f,15,M,ford,2021.0,5.0
1489,ced515cf-e3d3-4632-9fc1-71691efa68d9,38,M,ford,2021.0,4.25
1490,1f40e259-4f4d-4ba0-9d73-4c6cd30be9d6,38,M,ford,2021.0,4.75
1491,1f40e259-4f4d-4ba0-9d73-4c6cd30be9d6,38,M,ford,2021.0,3.0
1492,1f40e259-4f4d-4ba0-9d73-4c6cd30be9d6,38,M,ford,2021.0,4.4
1493,1f40e259-4f4d-4ba0-9d73-4c6cd30be9d6,38,M,ford,2021.0,2.0
1494,bdf85293-a91a-404a-ab9c-e94d8564953d,42,M,ford,2021.0,4.246415849165484
1495,d0bf6360-623a-4090-a592-b2b16d4f1af0,54,M,ford,2021.0,4.25
1496,23f0af22-da3c-4074-886e-c1722675c617,14,M,ford,2021.0,4.25
1497,5c69212c-f416-42ed-b243-438f38676f01,60,F,mazda,2010.0,4.465050308358117
1498,2e9ed753-6f2d-462b-a892-a20ad40b73f4,58,M,dodge,2021.0,4.714285714285714
1499,c2ecc9f6-9e51-4cda-ab98-38f38fc78546,24,M,dodge,2021.0,4.0
1500,86ae1eab-f463-495f-8eb4-ebb5af4ce412,34,M,dodge,2021.0,4.714285714285714
1501,bde543dc-ba7e-49ea-a4ac-b38cd9309b86,16,M,dodge,2021.0,5.0
1502,d1779bc9-fcc7-4da4-9332-78b1c909bd1e,27,M,honda,2014.0,5.0
1503,b5dd31e6-0589-49b4-924f-bd170b6c367c,64,F,honda,2014.0,4.0
1504,a11d49d8-068c-4b6c-893b-0a2c1360fa13,46,F,honda,2014.0,4.0
1505,2788f8cb-6c38-4b7e-9ceb-b1bd39891d43,27,F,honda,2014.0,4.0
1506,d34bb8a0-bfdc-4ff6-9bb6-47e4ffb15708,33,F,honda,2014.0,4.0
1507,af85bf87-efdd-43b4-bc3e-d8b746476b7e,39,U,honda,2014.0,4.6
1508,9549dec1-0053-4723-b800-91d1e16db62e,45,,tesla,2022.0,5.0
1509,1589336e-c54f-4c63-801e-facdb9d641fe,7,M,honda,2022.0,5.0
1510,2f58b4b4-6892-4843-a269-3db07367bc3a,21,M,honda,2022.0,5.0
1511,8b713b30-d9a2-47d0-9f73-7cf828127e0d,18,M,honda,2022.0,5.0
1512,341a21ac-92fe-496f-84ce-28c985df32f2,27,F,honda,2022.0,5.0
1513,5bf803fa-df0b-46e1-8c50-fdd12d63d58b,45,,freightliner,2014.0,1.0
1514,905505e2-d6bf-4a70-9a26-0b1e35231490,52,M,dodge,2010.0,4.6
1515,5525046f-0e96-43f9-b85c-fa56f2702c89,52,M,dodge,2010.0,3.5
1516,4598e216-ea48-456a-b9c1-9cbc1b302f18,39,M,jeep,2023.0,3.75
1517,675935bb-d1b4-4636-8e3c-a5a6e93d0c04,26,F,jeep,2023.0,3.8812361111111104
1518,e0abfdbf-998c-4ffd-b526-f320f0cfb1e1,56,F,jeep,2023.0,3.8812361111111104
1519,286117ea-8e69-4db9-b99b-224beb9427ea,56,F,jeep,2023.0,3.0
1520,286117ea-8e69-4db9-b99b-224beb9427ea,56,F,jeep,2023.0,4.75
1521,b22d17b0-7801-4c2e-99f6-87b941e797e9,25,F,jeep,2023.0,4.0
1522,caea0b79-95e1-40dc-9989-8b0455107e84,36,M,jeep,2023.0,5.0
1523,d425e9b2-3669-45c0-be3a-afc5d7efbf04,50,M,jeep,2023.0,3.75
1524,552503d4-28cd-452c-9d3d-e91ca17a1763,52,M,jeep,2023.0,4.0
1525,ca509d9c-f3b7-49f7-988a-0a5bc1297728,68,M,jeep,2023.0,3.8812361111111104
1526,7b572b3a-290a-4d14-ad3c-51a9d17df36c,35,M,gmc,2003.0,3.6666666666666665
1527,a7fd482e-e64d-49ea-ade1-ca38fd9ddb1b,31,F,gmc,2003.0,2.75
1528,51f1075d-548a-4e15-8504-eee7764986f7,31,F,gmc,2003.0,4.365
1529,2fb44342-84c9-4381-838c-b953193afbda,25,F,ford,2010.0,3.5
1530,2fb44342-84c9-4381-838c-b953193afbda,25,F,ford,2010.0,4.0
1531,bafbe27a-378f-4b69-93af-3e44f736c4bd,45,,ford,2010.0,4.666666666666667
1532,bafbe27a-378f-4b69-93af-3e44f736c4bd,45,,ford,2010.0,4.8
1533,21216e06-dc41-496a-a084-1d0a47a8870b,33,M,ford,2010.0,4.5
1534,3ab9dd1a-1928-482e-9b1c-7377d20117e4,25,F,ford,2010.0,4.25
1535,96a290d6-d327-44ca-97a5-279c00747a04,29,F,ford,2010.0,4.246415849165484
1536,748f42aa-539b-43da-9272-9c877e3ab1fe,45,,ford,2010.0,4.246415849165484
1537,c1c83647-84ad-4690-b40c-3252d91559b1,31,F,ford,2010.0,4.2
1538,c1c83647-84ad-4690-b40c-3252d91559b1,31,F,ford,2010.0,4.333333333333333
1539,c1c83647-84ad-4690-b40c-3252d91559b1,31,F,ford,2010.0,5.0
1540,7ae7b15e-6112-4682-987a-994faed75302,47,M,ford,2003.0,3.4
1541,7ae7b15e-6112-4682-987a-994faed75302,47,M,ford,2003.0,5.0
1542,7ae7b15e-6112-4682-987a-994faed75302,47,M,ford,2003.0,4.2
1543,7ae7b15e-6112-4682-987a-994faed75302,47,M,ford,2003.0,4.333333333333333
1544,43ab8967-e46a-476b-961f-7fa48c56b05c,26,F,ford,2003.0,3.4
1545,43ab8967-e46a-476b-961f-7fa48c56b05c,26,F,ford,2003.0,5.0
1546,43ab8967-e46a-476b-961f-7fa48c56b05c,26,F,ford,2003.0,4.2
1547,43ab8967-e46a-476b-961f-7fa48c56b05c,26,F,ford,2003.0,4.333333333333333
1548,e71baa78-d55e-4e95-b284-e146cea40770,45,F,ford,2003.0,4.0
1549,e71baa78-d55e-4e95-b284-e146cea40770,45,F,ford,2003.0,4.166666666666667
1550,f4783d36-c86f-42c1-96b0-64cdf50597e5,45,F,ford,2003.0,4.8
1551,f4783d36-c86f-42c1-96b0-64cdf50597e5,45,F,ford,2003.0,4.666666666666667
1552,f4783d36-c86f-42c1-96b0-64cdf50597e5,45,F,ford,2003.0,3.75
1553,cb3627da-2fd6-4907-9fb4-7bbf64499994,7,F,ford,2003.0,4.8
1554,cb3627da-2fd6-4907-9fb4-7bbf64499994,7,F,ford,2003.0,4.666666666666667
1555,cb3627da-2fd6-4907-9fb4-7bbf64499994,7,F,ford,2003.0,3.75
1556,072af75f-d729-4034-9ea8-57e7d75e0c04,49,M,ford,2003.0,4.246415849165484
1557,072af75f-d729-4034-9ea8-57e7d75e0c04,49,M,ford,2003.0,2.5
1558,66ae5f50-2b24-41c8-8f53-40e06c7ed95c,71,M,ford,2003.0,2.0
1559,66ae5f50-2b24-41c8-8f53-40e06c7ed95c,71,M,ford,2003.0,3.6
1560,66ae5f50-2b24-41c8-8f53-40e06c7ed95c,71,M,ford,2003.0,4.4
1561,66ae5f50-2b24-41c8-8f53-40e06c7ed95c,71,M,ford,2003.0,4.75
1562,93a08270-878b-484a-8deb-dedcde4b9977,35,F,ford,2003.0,4.246415849165484
1563,93a08270-878b-484a-8deb-dedcde4b9977,35,F,ford,2003.0,2.5
1564,5f8ebfe4-160b-48b8-9553-65fc8dc5553d,35,F,ford,2003.0,3.4
1565,5f8ebfe4-160b-48b8-9553-65fc8dc5553d,35,F,ford,2003.0,5.0
1566,5f8ebfe4-160b-48b8-9553-65fc8dc5553d,35,F,ford,2003.0,4.2
1567,5f8ebfe4-160b-48b8-9553-65fc8dc5553d,35,F,ford,2003.0,4.333333333333333
1568,c1f0627b-57ec-49e4-b618-aac1033952a0,27,F,ford,2003.0,4.8
1569,c1f0627b-57ec-49e4-b618-aac1033952a0,27,F,ford,2003.0,4.666666666666667
1570,c1f0627b-57ec-49e4-b618-aac1033952a0,27,F,ford,2003.0,3.75
1571,290f4a38-f60f-423f-8751-8f5516a54f54,62,F,volvo,2013.0,4.0
1572,a7e06d55-2125-4c8a-b9bb-7e4c209cb28e,49,M,ford,2012.0,4.0
