UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,PERSON_ID,PERSON_TYPE,PERSON_INJURY,VEHICLE_ID,PERSON_AGE,EJECTION,EMOTIONAL_STATUS,BODILY_INJURY,POSITION_IN_VEHICLE,SAFETY_EQUIPMENT,PED_LOCATION,PED_ACTION,COMPLAINT,PED_ROLE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2,PERSON_SEX,Year
12852672,4692699,2024-01-03,9:05,9f37c412-134b-4eb9-83fa-00eb843491a2,Pedestrian,Injured,,62.0,,Conscious,Head,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Crossing With Signal,Minor Bleeding,Pedestrian,Unspecified,Unspecified,F,2024
12852024,4692272,2024-01-03,9:01,50a1ed6a-0f27-4a9b-b90b-e1769613db9d,Occupant,Unspecified,20579078.0,26.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12852673,4692699,2024-01-03,9:05,8f4047f3-9b5d-4021-a77e-b41931922f5c,Occupant,Unspecified,20579486.0,,,,,,,,,,Registrant,,,F,2024
12852578,4692629,2024-01-03,15:35,ad1ea8de-7053-4aa3-bd6c-44b15322fd33,Occupant,Unspecified,20579432.0,60.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,2024
12851780,4692329,2024-01-03,8:34,f719ae11-19bc-4f04-9ca6-dcac47d14457,Occupant,Unspecified,20578959.0,41.0,,,,,,,,,Registrant,,,M,2024
12851968,4692454,2024-01-03,0:00,234b37a4-3b78-48ed-9ede-d81ec1615d8e,Occupant,Unspecified,20579051.0,13.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,2024
12855215,4693139,2024-01-03,12:50,bb70b866-7036-4164-83a2-3815982b4cd7,Bicyclist,Unspecified,20580936.0,,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,2024
12853175,4692660,2024-01-03,15:49,15b64c52-def2-4f9c-9735-7524e68d76be,Occupant,Unspecified,20579762.0,40.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,2024
12855093,4693101,2024-01-03,11:45,4ba8fce5-049e-4df4-a99c-661dbd405832,Pedestrian,Unspecified,,82.0,,Does Not Apply,Does Not Apply,,,Unknown,Crossing Against Signal,Does Not Apply,Pedestrian,Unspecified,Unspecified,M,2024
12851822,4692244,2024-01-03,1:12,426b1ba3-0e5a-43ed-b8cb-538384f9067a,Occupant,Unspecified,20578981.0,25.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,2024
12851840,4692351,2024-01-03,7:51,d0231750-2a5e-4af7-bb51-2d0d6c90163a,Occupant,Injured,20578995.0,51.0,Not Ejected,Conscious,Knee-Lower Leg Foot,Driver,Unknown,,,Complaint of Pain or Nausea,Driver,,,M,2024
12851844,4692351,2024-01-03,7:51,c921f561-f082-4913-9198-926fa15b4da3,Occupant,Injured,20578996.0,18.0,Not Ejected,Conscious,Elbow-Lower-Arm-Hand,Driver,Unknown,,,Complaint of Pain or Nausea,Driver,,,M,2024
12851943,4692368,2024-01-03,13:15,574b74ad-32da-429b-a21b-fd30cf48183a,Occupant,Unspecified,20579049.0,67.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,2024
12851871,4692243,2024-01-03,8:21,332a5230-8c82-4886-b7cc-6862bb6e6b6a,Occupant,Unspecified,20579009.0,68.0,,,,,,,,,Registrant,,,M,2024
12852575,4692629,2024-01-03,15:35,d8b3e936-ae76-4514-8f35-58a2604a0f6c,Occupant,Unspecified,20579431.0,55.0,Partially Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,2024
12853719,4692899,2024-01-03,11:23,8764cda1-1712-4ad2-9504-76de63bd0179,Occupant,Unspecified,20580087.0,67.0,,,,,,,,,Registrant,,,M,2024
12853006,4692705,2024-01-03,14:30,950a7510-a316-4b58-a05c-d76732a77cd3,Occupant,Unspecified,20579671.0,35.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,2024
12851483,4692347,2024-01-03,11:30,0d54ae8f-c93e-4cc9-84be-f86b1d643a82,Occupant,Unspecified,20578781.0,19.0,,,,,,,,,Registrant,,,M,2024
12853164,4692531,2024-01-03,21:35,d2eca0cd-b5da-4079-93e6-b717f48611ec,Occupant,Injured,20579755.0,53.0,Not Ejected,Conscious,Neck,"Middle front seat, or passenger lying across a seat",Lap Belt & Harness,,,Complaint of Pain or Nausea,Passenger,,,F,2024
12851824,4692440,2024-01-03,19:17,3076db10-02c6-4a75-878c-4a6b719992b3,Occupant,Unspecified,20578985.0,,,,,,,,,,Registrant,,,,2024
12852600,4692659,2024-01-03,14:12,f7fbf785-b989-490a-bb5a-b04467cb4d0d,Occupant,Unspecified,20579443.0,36.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,2024
12851753,4692190,2024-01-03,0:01,74466080-b4a1-462f-9fa5-101573dc6409,Occupant,Unspecified,20578950.0,53.0,,,,,,,,,Registrant,,,F,2024
12853016,4692500,2024-01-03,14:43,f663235d-d578-4a9a-8153-2c29d852461b,Occupant,Unspecified,20579679.0,,,,,,,,,,Registrant,,,,2024
12851791,4692188,2024-01-03,5:06,6fc76dbe-d47e-41eb-b599-a9cdda6725ed,Occupant,Unspecified,20578968.0,37.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12853768,4692864,2024-01-03,0:00,cf99abae-2b0a-46d4-93e7-39531ffcc232,Occupant,Unspecified,20580119.0,56.0,,,,,,,,,Registrant,,,F,2024
12852516,4692480,2024-01-03,10:15,1d44d4dc-090b-4456-ba5d-a250e345ac4b,Occupant,Unspecified,20579384.0,49.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12852864,4692580,2024-01-03,14:40,f87077ed-ce19-4c8a-9b27-abfdeabe0a36,Occupant,Injured,20579587.0,61.0,Not Ejected,Conscious,Head,Driver,Lap Belt & Harness,,,Severe Bleeding,Driver,,,M,2024
12853056,4692502,2024-01-03,15:40,49f25aa0-48cf-4138-bdb3-a789bc5c2575,Occupant,Unspecified,20579701.0,49.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,2024
12851969,4692454,2024-01-03,0:00,5d97fb13-b4dd-451e-836f-67d7f34d64bc,Occupant,Unspecified,20579051.0,13.0,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,2024
12853799,4692794,2024-01-03,13:33,e63e4764-0fec-4840-ab30-fda327e0635e,Pedestrian,Unspecified,,35.0,,Does Not Apply,Does Not Apply,,,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,Emerging from in Front of/Behind Parked Vehicle,Does Not Apply,Pedestrian,Passenger Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,M,2024
12851797,4692393,2024-01-03,15:00,7656b73f-8be7-4d31-bf0a-91bc2625d881,Occupant,Injured,20578972.0,35.0,Not Ejected,Conscious,Knee-Lower Leg Foot,Driver,Helmet (Motorcycle Only),,,Internal,Driver,,,M,2024
12853776,4692898,2024-01-03,21:55,7b66e58d-0bb4-4551-808e-f21d0c002a1f,Occupant,Unspecified,20580120.0,25.0,,,,,,,,,Registrant,,,F,2024
12851602,4692453,2024-01-03,0:00,842ad930-1a8b-4aa2-aea5-87189a1d7054,Occupant,Unspecified,20578858.0,61.0,,,,,,,,,Registrant,,,M,2024
12853296,4692489,2024-01-03,8:40,34892843-16a7-4345-aa8b-0b8abb082151,Occupant,Unspecified,20579820.0,29.0,,,,,,,,,Registrant,,,M,2024
12855061,4693406,2024-01-03,12:45,b9b4a9ca-8012-44fc-9b82-591551308ba7,Occupant,Injured,20580864.0,50.0,Not Ejected,Conscious,Neck,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,M,2024
12855058,4693229,2024-01-03,17:19,57779868-c3a9-4601-852f-7d31737c2054,Occupant,Unspecified,20580860.0,,,,,,,,,,Registrant,,,,2024
12851933,4692422,2024-01-03,18:09,df8ec5ce-2eb2-42ff-8281-bbd094896370,Occupant,Unspecified,20579044.0,,,,,,,,,,Registrant,,,U,2024
12852628,4692669,2024-01-03,17:50,cc73f48f-a5f4-40b6-af5d-beb4fc80df13,Occupant,Unspecified,20579462.0,21.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,2024
12852872,4692580,2024-01-03,14:40,b413eefe-3765-4ae7-8e81-14145a4b981f,Occupant,Unspecified,20579586.0,62.0,,,,,,,,,Registrant,,,M,2024
12855134,4693174,2024-01-03,21:45,6fbc1954-4a3c-4602-ba68-d61ff23685a4,Occupant,Unspecified,20580897.0,21.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,,,,Does Not Apply,Passenger,,,M,2024
12853781,4692870,2024-01-03,19:38,2e9c78c6-4d8c-4852-b977-af7f4a8beb09,Occupant,Unspecified,20580123.0,65.0,,,,,,,,,Registrant,,,M,2024
12852877,4692550,2024-01-03,18:30,dd36259e-e18a-4422-a5bf-d21ef217fc45,Occupant,Unspecified,20579592.0,27.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12851660,4692355,2024-01-03,11:50,732fe7a1-596a-45f0-976f-fe3817ac1f33,Occupant,Unspecified,20578894.0,,,,,,,,,,Registrant,,,,2024
12854387,4693039,2024-01-03,8:44,34dc951f-78b9-4b6c-811a-b2fce0310b4c,Occupant,Unspecified,20580476.0,34.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12852601,4692659,2024-01-03,14:12,eef040fa-ae18-4a36-b0c7-2f4681247ea3,Occupant,Unspecified,,,,,,,,,,,Witness,,,,2024
12853054,4692502,2024-01-03,15:40,0197f408-69c9-426a-9408-531d1194bcfc,Occupant,Unspecified,20579701.0,28.0,Not Ejected,Does Not Apply,Does Not Apply,"Middle rear seat, or passenger lying across a seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,2024
12852656,4692663,2024-01-03,7:25,d6626a38-3aeb-4e48-afe4-77c740498792,Occupant,Unspecified,20579480.0,45.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,2024
12852028,4692272,2024-01-03,9:01,244694f8-e116-4290-adf1-160c113e81af,Occupant,Unspecified,20579078.0,20.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,2024
12851669,4692458,2024-01-03,9:00,6be46dc3-fbfd-4572-ace0-935a04b777a7,Occupant,Unspecified,20578897.0,,,,,,,,,,Registrant,,,U,2024
12852832,4692472,2024-01-03,16:00,79e7f375-6cf8-4569-9704-b615b72b436c,Occupant,Unspecified,20579566.0,,,,,,,,,,Registrant,,,,2024
12852743,4692693,2024-01-03,20:44,13c1061b-d374-4a2d-9005-8958194451ae,Occupant,Unspecified,,,,,,,,,,,Witness,,,,2024
12852638,4692655,2024-01-03,0:00,4b2270da-073f-46b2-855c-352841104787,Occupant,Injured,20579470.0,32.0,Not Ejected,Shock,Elbow-Lower-Arm-Hand,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",,,,None Visible,Passenger,,,M,2024
12851604,4692222,2024-01-03,2:00,6aa8318e-6055-4b68-b29f-71fc374db350,Pedestrian,Injured,,26.0,,Conscious,Face,,,Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,"Crossing, No Signal, or Crosswalk",Minor Bleeding,Pedestrian,Unspecified,Unspecified,F,2024
12853714,4692880,2024-01-03,22:16,b2f0c78a-83a6-40d0-9ab3-58593368a6e3,Occupant,Unspecified,20580083.0,34.0,,,,,,,,,Registrant,,,M,2024
12852842,4692736,2024-01-03,16:10,ef6b1a13-6773-4a3c-8ade-0ad2522c8b0d,Occupant,Unspecified,20579574.0,50.0,,,,,,,,,Registrant,,,F,2024
12851734,4692424,2024-01-03,15:13,76f0b692-662a-4d73-8ae8-7c4e2a2ee9bd,Occupant,Unspecified,20578937.0,82.0,,,,,,,,,Registrant,,,U,2024
12852883,4692505,2024-01-03,18:30,18be84d2-11e0-4074-9fe8-4b3d342bccb4,Occupant,Unspecified,20579596.0,52.0,Not Ejected,Does Not Apply,Does Not Apply,Unknown,Unknown,,,Does Not Apply,Driver,,,F,2024
12851810,4692302,2024-01-03,6:55,0658af9e-5d0e-4435-ac4f-45ff0edf86f2,Occupant,Unspecified,20578978.0,32.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,2024
12853023,4692488,2024-01-03,15:40,0e2f8f3a-33e8-41cb-9c87-b485540455b2,Occupant,Unspecified,20579682.0,32.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12855613,4693115,2024-01-03,14:00,3cdb748c-6082-480f-bef4-3069e6a5f1b3,Occupant,Unspecified,20581172.0,74.0,Not Ejected,Does Not Apply,Does Not Apply,"Middle front seat, or passenger lying across a seat",Lap Belt,,,Does Not Apply,Driver,,,F,2024
12851946,4692368,2024-01-03,13:15,68ec446d-e065-41a7-aa75-3cac240b4834,Occupant,Unspecified,20579049.0,67.0,,,,,,,,,Registrant,,,F,2024
12851997,4692430,2024-01-03,20:10,5a03234f-6c7b-4a61-ab92-c30a60954eb3,Occupant,Unspecified,20579062.0,,,,,,,,,,Registrant,,,M,2024
12852636,4692655,2024-01-03,0:00,3ed87b42-c058-41b1-8b60-5a3aabc4daff,Occupant,Unspecified,20579470.0,24.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,,,,Does Not Apply,Passenger,,,M,2024
12851953,4692454,2024-01-03,0:00,f0f75687-018d-4b38-9fea-5162fbed98f7,Occupant,Unspecified,20579052.0,13.0,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,2024
12851991,4692401,2024-01-03,16:59,b09c064c-ba92-4c92-9087-d32e2a6e623f,Occupant,Unspecified,20579057.0,53.0,,,,,,,,,Registrant,,,M,2024
12851834,4692395,2024-01-03,15:20,9f686c6c-9460-4381-86c5-29a6b34e48ed,Occupant,Unspecified,20578992.0,,,,,,,,,,Registrant,,,U,2024
12852940,4692607,2024-01-03,1:43,758a5132-e57a-4d4e-92f9-894cd87ca027,Occupant,Unspecified,20579637.0,64.0,,,,,,,,,Registrant,,,M,2024
12852021,4692280,2024-01-03,8:47,0417aeff-379b-4fa9-825b-8076f3e4857c,Occupant,Unspecified,20579077.0,,,,,,,,,,Registrant,,,M,2024
12851958,4692454,2024-01-03,0:00,9a62827c-4a80-49f1-ac59-23625125d34f,Occupant,Unspecified,20579052.0,67.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,2024
12853368,4692513,2024-01-03,12:31,82f4b688-9e84-4e1c-9889-29565f4b1787,Occupant,Injured,20579861.0,63.0,Not Ejected,Conscious,Neck,Driver,Lap Belt,,,Complaint of Pain or Nausea,Driver,,,F,2024
12852738,4692666,2024-01-03,12:08,eb48696d-2281-43da-8452-4da08e042427,Occupant,Unspecified,20579528.0,71.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,2024
12852977,4692487,2024-01-03,10:15,bf1bfc59-9593-49ee-a759-96a9ee4f0ac5,Occupant,Injured,20579655.0,82.0,Not Ejected,Conscious,Neck,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Complaint of Pain or Nausea,Passenger,,,M,2024
12853980,4692680,2024-01-03,20:39,a24e9789-675d-42ef-99b2-fdd8687fd003,Occupant,Injured,20580246.0,27.0,Not Ejected,Conscious,Knee-Lower Leg Foot,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt,,,Complaint of Pain or Nausea,Passenger,,,M,2024
12851992,4692432,2024-01-03,20:41,4edceed0-28af-4885-803d-01650f5c3a7c,Occupant,Unspecified,20579059.0,21.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,2024
12851379,4692225,2024-01-03,5:48,b2cb0115-749a-4769-90f5-a87030c00000,Occupant,Unspecified,20578710.0,,,,,,,,,,Registrant,,,,2024
12850806,4692161,2024-01-03,4:45,3376e454-6065-4d9d-9741-87fbfc8c9108,Occupant,Unspecified,20578361.0,,,,,,,,,,Registrant,,,U,2024
12853129,4692483,2024-01-03,23:35,57b81889-064d-4d24-9cd0-a286d3807df9,Occupant,Injured,20579739.0,20.0,Not Ejected,Conscious,Neck,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,None Visible,Passenger,,,F,2024
12851799,4692230,2024-01-03,7:49,0ed216e5-2f29-4630-ae05-0c545a52ea8f,Occupant,Unspecified,20578973.0,50.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,2024
12851479,4692347,2024-01-03,11:30,e7b977bd-e1bb-4a95-95ab-e398b8ac67f3,Occupant,Unspecified,20578781.0,19.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,2024
12855097,4693177,2024-01-03,11:19,ea12545c-c071-426c-af74-f915856bf6b6,Occupant,Unspecified,20580878.0,66.0,,,,,,,,,Registrant,,,M,2024
12852602,4692659,2024-01-03,14:12,7bc55d77-1e94-4329-98d9-7a161e9388aa,Occupant,Unspecified,20579444.0,,,,,,,,,,Registrant,,,U,2024
12853258,4692775,2024-01-03,18:10,69058884-1eaf-4e96-a1ab-e2a6d14a5249,Occupant,Unspecified,20579804.0,40.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Passenger,,,F,2024
12853345,4692492,2024-01-03,22:50,48f18c0e-c23b-4a57-9ddd-9b4ecd3591fa,Occupant,Unspecified,20579848.0,34.0,,,,,,,,,Registrant,,,M,2024
12853982,4692680,2024-01-03,20:39,a96c313e-4f7d-4a8d-8d6e-314faf58e193,Occupant,Unspecified,20580246.0,,,,,,,,,,Registrant,,,,2024
12851673,4692410,2024-01-03,17:15,b0d43004-1366-46b4-a2da-d6d53ef4e444,Occupant,Unspecified,20578901.0,32.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,2024
12853728,4692790,2024-01-03,8:25,bcb64a6b-90d0-4ac0-b239-3be879df94a9,Occupant,Unspecified,20580093.0,46.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,F,2024
12853180,4692613,2024-01-03,19:00,078ab32c-b314-4972-93ca-73b30abc7d63,Occupant,Unspecified,20579766.0,36.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,2024
12851891,4692386,2024-01-03,12:50,87e8e479-8ed3-4b6f-8d7e-7df9643e445b,Occupant,Unspecified,20579019.0,28.0,Not Ejected,Does Not Apply,Does Not Apply,Unknown,Unknown,,,Does Not Apply,Driver,,,F,2024
12852003,4692399,2024-01-03,17:58,08ed2ce7-e052-4775-95e0-88d5ded43482,Pedestrian,Injured,,25.0,,Conscious,Elbow-Lower-Arm-Hand,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Crossing With Signal,Complaint of Pain or Nausea,Pedestrian,Unspecified,Unspecified,M,2024
12853983,4692680,2024-01-03,20:39,06bc9876-1015-4e9b-9ff2-b0c470d74639,Occupant,Injured,20580246.0,23.0,Not Ejected,Conscious,Head,Driver,Lap Belt,,,Complaint of Pain or Nausea,Driver,,,M,2024
12853162,4692531,2024-01-03,21:35,91233dca-90da-4567-b2ea-4dfdd8f4f5f7,Occupant,Unspecified,20579756.0,23.0,,,,,,,,,Registrant,,,F,2024
12852767,4692748,2024-01-03,6:57,8606b783-a37a-4a0d-962a-79a445422b0b,Occupant,Unspecified,20579544.0,39.0,,,,,,,,,Registrant,,,F,2024
12851666,4692458,2024-01-03,9:00,93bd71c1-cdad-4b04-8b69-9b78b87aaff2,Occupant,Unspecified,20578898.0,,,,,,,,,,Registrant,,,,2024
12851803,4692230,2024-01-03,7:49,157a6ac3-ec00-40ee-a34e-af9b395ddba7,Occupant,Unspecified,20578973.0,7.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,,,,Does Not Apply,Passenger,,,M,2024
12851628,4692427,2024-01-03,19:48,e77e074e-5a98-4e0a-9e92-69ff1820fcce,Occupant,Unspecified,20578874.0,47.0,,,,,,,,,Registrant,,,M,2024
12853324,4692509,2024-01-03,9:35,19afceb5-ed49-4fec-b414-3be096a821f5,Occupant,Unspecified,20579837.0,63.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,2024
12853848,4692907,2024-01-03,22:00,b91dab31-33bb-42a2-84ca-7555ce3819d3,Occupant,Injured,20580163.0,52.0,Ejected,Conscious,Neck,Driver,Helmet (Motorcycle Only),,,Whiplash,Driver,,,M,2024
12852736,4692765,2024-01-03,20:09,649b7893-df46-4511-a9a7-03d53ce16f2c,Occupant,Unspecified,20579527.0,59.0,,,,,,,,,Registrant,,,M,2024
12851802,4692230,2024-01-03,7:49,2f185fa8-fe93-40b7-9d48-4faa3178dc06,Occupant,Unspecified,20578973.0,7.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,,,,Does Not Apply,Passenger,,,M,2024
12851574,4692325,2024-01-03,9:04,1e777115-1f2b-4634-9fbf-8b92ecc6b100,Occupant,Unspecified,20578839.0,39.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,2024
12852609,4692640,2024-01-03,14:33,62cb0af4-38fd-43ec-a8f5-c0b1e4da3d16,Occupant,Unspecified,20579446.0,32.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Unknown,,,Does Not Apply,Passenger,,,F,2024
12851818,4692244,2024-01-03,1:12,750734ce-eb01-4cdf-bb30-d98b84006b73,Occupant,Unspecified,20578984.0,56.0,,,,,,,,,Registrant,,,M,2024
12853320,4692755,2024-01-03,18:38,e0bc6510-8987-495f-82f5-61fa5e57dc0d,Occupant,Injured,20579835.0,30.0,Ejected,Conscious,Knee-Lower Leg Foot,Driver,,,,Complaint of Pain or Nausea,Driver,,,M,2024
12853294,4692489,2024-01-03,8:40,bf185223-9c50-4cdc-bda6-b43d98ea45a9,Occupant,Unspecified,20579821.0,29.0,,,,,,,,,Registrant,,,M,2024
12851776,4692329,2024-01-03,8:34,abc9a6a3-5659-452e-8e68-4abcb1ca65cb,Occupant,Unspecified,20578962.0,55.0,,,,,,,,,Registrant,,,M,2024
12851961,4692454,2024-01-03,0:00,689c7388-bdb2-4ea7-bcc9-47c35d493a39,Occupant,Unspecified,20579051.0,13.0,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,2024
12852657,4692663,2024-01-03,7:25,4daf6d2f-bfe0-46fd-9e62-dcc1dec93e5d,Occupant,Unspecified,20579479.0,61.0,,,,,,,,,Registrant,,,M,2024
12852589,4692503,2024-01-03,16:30,8eb1381c-d455-4b6a-a467-aed8289d885f,Occupant,Unspecified,20579438.0,,,,,,,,,,Registrant,,,M,2024
12852976,4692487,2024-01-03,10:15,e13341dc-2ead-4071-a83e-ecd675bbd621,Occupant,Unspecified,20579655.0,,,,,,,,,,Registrant,,,,2024
12852850,4692539,2024-01-03,22:30,eeb545a0-ce95-4cea-acc6-b0966e3841d2,Occupant,Unspecified,20579578.0,,,,,,,,,,Registrant,,,F,2024
12851811,4692302,2024-01-03,6:55,c261c3b0-e9bd-4648-b459-f3abd705a9ba,Occupant,Unspecified,20578977.0,41.0,,,,,,,,,Registrant,,,F,2024
12851775,4692329,2024-01-03,8:34,f5a72c63-6711-484a-ad49-610c9c000df5,Occupant,Unspecified,20578959.0,41.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,2024
12851823,4692244,2024-01-03,1:12,066b08df-414a-4315-94e8-8ca401c91c56,Occupant,Unspecified,20578981.0,,,,,,,,,,Registrant,,,,2024
12851836,4692239,2024-01-03,8:20,ee93936d-2974-4e28-a130-c6331471ab75,Occupant,Injured,20578993.0,32.0,Not Ejected,Conscious,Shoulder - Upper Arm,Driver,Unknown,,,Complaint of Pain or Nausea,Driver,,,M,2024
12852999,4692730,2024-01-03,16:08,7f65ffb4-4315-434d-879e-510f10272ecf,Occupant,Unspecified,20579666.0,59.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,2024
12852004,4692399,2024-01-03,17:58,3a948203-440a-4aec-baec-3149e4b73007,Occupant,Unspecified,20579064.0,25.0,,,,,,,,,Registrant,,,M,2024
12851892,4692386,2024-01-03,12:50,2c9749b3-f7a1-4310-8e21-50bb5d4af262,Occupant,Unspecified,20579019.0,28.0,,,,,,,,,Registrant,,,F,2024
12852878,4692550,2024-01-03,18:30,80cd1fbf-50e7-4618-b003-faf6339881ca,Pedestrian,Injured,,44.0,,Conscious,Hip-Upper Leg,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Crossing With Signal,Contusion - Bruise,Pedestrian,Unspecified,Unspecified,F,2024
12855057,4693229,2024-01-03,17:19,1c9864b5-9e2c-42f5-b327-82175dc3bf18,Occupant,Unspecified,20580860.0,28.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,2024
12851839,4692239,2024-01-03,8:20,4fbbc594-b4f8-420a-8ac3-a9fef996cc24,Occupant,Unspecified,20578993.0,32.0,,,,,,,,,Registrant,,,M,2024
12853772,4692864,2024-01-03,0:00,c065c4c5-c46f-4a6e-862e-5d5ede4fceb0,Occupant,Unspecified,20580117.0,3.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,2024
12852521,4692612,2024-01-03,10:31,02e15cca-bed7-4eca-9e2b-30741076c87f,Occupant,Injured,20579388.0,50.0,Not Ejected,Conscious,Neck,Driver,Unknown,,,Complaint of Pain or Nausea,Driver,,,M,2024
12851817,4692244,2024-01-03,1:12,a7b826d2-8884-449c-84fc-a50d4d27d435,Occupant,Unspecified,20578981.0,24.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,2024
