UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,VEHICLE_ID,STATE_REGISTRATION,VEHICLE_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,TRAVEL_DIRECTION,VEHICLE_OCCUPANTS,DRIVER_SEX,DRIVER_LICENSE_STATUS,DRIVER_LICENSE_JURISDICTION,PRE_CRASH,POINT_OF_IMPACT,VEHICLE_DAMAGE,VEHICLE_DAMAGE_1,VEHICLE_DAMAGE_2,VEHICLE_DAMAGE_3,PUBLIC_PROPERTY_DAMAGE,PUBLIC_PROPERTY_DAMAGE_TYPE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2,Year
20579697,4692769,2024-01-04,17:11,578cb5bf-358f-4780-912e-af27d152016f,,,,,,,,,,,,,,,,,Unspecified,,,,2024
20580510,4692963,2024-01-04,21:25,5f2ba600-3e20-4a9f-9a38-6af35f6081f4,,E-Scooter,,,,North,1.0,M,Unlicensed,,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Driver Inattention/Distraction,Driver Inattention/Distraction,2024
20583737,4694517,2024-01-04,0:26,bfddc902-b595-4161-9350-c136dd9c29ea,PA,Sedan,KIA -CAR/SUV,,2007.0,South,0.0,,,,Parked,Left Rear Bumper,Left Rear Quarter Panel,Left Rear Bumper,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20584521,4693825,2024-01-04,17:20,a3ff2987-2a5e-4de6-8a95-7834c0f941a8,NY,Taxi,TOYT -CAR/SUV,,2016.0,North,1.0,M,Licensed,NY,Going Straight Ahead,Left Front Bumper,Right Front Bumper,Center Front End,Center Front End,Other,N,,Unspecified,Unspecified,2024
20580168,4692869,2024-01-04,8:30,b1a19897-5617-4a95-bea7-042a908cee27,MA,Sedan,TESL -CAR/SUV,,2022.0,East,0.0,,,,Parked,Right Front Quarter Panel,Right Front Bumper,,,,Unspecified,,Unspecified,Unspecified,2024
20580993,4693099,2024-01-04,18:30,f1ea9723-f19a-4134-b94d-facf893e5eb2,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2013.0,West,2.0,M,Licensed,NY,Stopped in Traffic,Center Back End,Center Back End,Right Rear Bumper,Left Rear Bumper,Center Back End,N,,Unspecified,Unspecified,2024
20588356,4693382,2024-01-04,9:00,0a756494-22cf-4de6-b21c-6d4af0e576ea,NY,Sedan,KIA -CAR/SUV,,2024.0,Unknown,1.0,,,,Going Straight Ahead,Right Side Doors,Right Side Doors,,,,N,,Driver Inattention/Distraction,Unsafe Lane Changing,2024
20580337,4692937,2024-01-04,15:42,17a2eb63-1b9c-48ee-a911-45f8ed48f5ba,NY,Sedan,CADI -CAR/SUV,,2007.0,East,1.0,M,Licensed,NY,Making Left Turn,Left Front Bumper,No Damage,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Failure to Yield Right-of-Way,2024
20581198,4693110,2024-01-04,12:58,a3b6ad0b-dde3-4168-a3fa-e60958c55fab,VA,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2019.0,West,1.0,F,Licensed,NY,Going Straight Ahead,Center Front End,Left Front Bumper,Right Front Bumper,,,Unspecified,,Driver Inattention/Distraction,Unspecified,2024
20579550,4692586,2024-01-04,7:24,95ab7cec-bb7f-4690-974c-bef233ede547,NY,Bus,MACK-TRUCK/BUS,,2014.0,West,21.0,M,Licensed,NY,Slowing or Stopping,Left Front Bumper,Left Front Bumper,Center Front End,No Damage,No Damage,N,,Pavement Slippery,Unspecified,2024
20587733,4693471,2024-01-04,9:10,3e7a1f6f-fbeb-454e-8272-2a65935ff927,NY,Sedan,TOYT -CAR/SUV,,2017.0,West,2.0,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20580254,4692854,2024-01-04,2:00,08de9a47-6576-4244-b324-e5d993fb949a,,,,,,,,,,,,,,,,,N,,,,2024
20580973,4693260,2024-01-04,16:00,95a6bc55-29e0-4d02-bf2a-c7488b8016fc,RI,Pick-up Truck,DODG -CAR/SUV,,2015.0,South,1.0,M,,,Going Straight Ahead,Center Front End,Center Front End,Center Back End,,,N,,Following Too Closely,Unspecified,2024
20580157,4692840,2024-01-04,8:50,15e6e7bd-3e07-4fc6-aeb1-943cc9948ca4,NJ,Van,,,,South,1.0,,,,Merging,Left Front Bumper,No Damage,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Passing or Lane Usage Improper,2024
20585355,4693581,2024-01-04,15:45,abddde17-6f78-4cd5-904a-92df0f23fd85,NY,Sedan,NISS -CAR/SUV,,2009.0,North,1.0,F,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,,Unspecified,Unspecified,2024
20583881,4694400,2024-01-04,7:50,79b639b6-ff06-4a57-b317-1255ba4fa07d,NY,Sedan,FORD -CAR/SUV,,2016.0,West,1.0,F,Licensed,NY,Stopped in Traffic,Left Front Bumper,Left Front Bumper,,,,N,,Unspecified,Unspecified,2024
20579616,4692530,2024-01-04,1:52,7e24235b-acf1-4ca2-aef5-649b600aad99,NY,Sedan,LNDR -CAR/SUV,,2018.0,West,3.0,M,Licensed,NY,Going Straight Ahead,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified,2024
20579641,4692553,2024-01-04,2:00,bf72d3d7-7db5-4e8d-bed9-e1b9e94df967,NJ,Sedan,FORD -CAR/SUV,,2011.0,North,0.0,,,,Parked,Left Front Quarter Panel,Left Front Quarter Panel,Left Side Doors,,,N,,Unspecified,Unspecified,2024
20579708,4692683,2024-01-04,10:00,a5ca4ddd-a535-4a73-9e43-3b493590cd7b,NY,Sedan,NISS -CAR/SUV,,2019.0,North,0.0,,,,Parked,Right Front Bumper,Right Front Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20581038,4693300,2024-01-04,23:15,09abe6fc-0679-4f57-812a-ac8dd6513a3b,NY,Sedan,HOND -CAR/SUV,,2016.0,North,1.0,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,Right Side Doors,Right Rear Quarter Panel,N,,Unspecified,Unspecified,2024
20579577,4692706,2024-01-04,23:05,0587f99f-3e08-40b3-bd42-2aab1a15656a,NJ,Station Wagon/Sport Utility Vehicle,BMW -CAR/SUV,,2020.0,East,1.0,,,,Going Straight Ahead,Other,Other,,,,N,,Driver Inattention/Distraction,Unspecified,2024
20579778,4692681,2024-01-04,18:22,564db2df-2f97-4427-b3f6-f00d2fde5eca,NY,Ambulance,FORD-TRUCK/BUS,,2017.0,East,1.0,M,Licensed,NY,Going Straight Ahead,No Damage,No Damage,,,,N,,Unspecified,Unspecified,2024
20581318,4693387,2024-01-04,18:09,ea4e1827-0080-4f9d-9255-70a1b1209b38,NY,Sedan,TESL -CAR/SUV,,2023.0,South,2.0,M,,,Going Straight Ahead,Right Front Bumper,Right Front Bumper,,,,N,,Driver Inattention/Distraction,Passing or Lane Usage Improper,2024
20579692,4692751,2024-01-04,5:00,3d815c69-adb1-4833-b1fe-57d41f14aa4d,NY,Sedan,FORD -CAR/SUV,,2013.0,North,0.0,,,,Parked,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Side Doors,Left Front Quarter Panel,,N,,Unspecified,Unspecified,2024
20580947,4693107,2024-01-04,16:10,e3e02fd9-3b63-49b8-93b1-dcc0329ab6b9,NY,Bus,,,,East,1.0,M,Licensed,NY,,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified,2024
20580649,4693027,2024-01-04,18:29,aca7dce7-bc7a-4925-b3be-75b7f2d99603,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2004.0,West,3.0,M,Licensed,NY,Going Straight Ahead,Center Back End,Center Back End,Right Rear Bumper,Left Rear Bumper,No Damage,N,,Reaction to Uninvolved Vehicle,Unspecified,2024
20584528,4694952,2024-01-04,17:00,c33a8428-3811-4dd0-bac4-c004c55d567c,,Box Truck,,,,East,,,,,Backing,Center Back End,No Damage,No Damage,No Damage,No Damage,Unspecified,,Backing Unsafely,Passing or Lane Usage Improper,2024
20581050,4693100,2024-01-04,20:06,900e5856-76bc-4595-a907-ece8024a7dc8,,Bike,,,,West,1.0,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Center Front End,,,N,,Unspecified,Unspecified,2024
20580100,4692832,2024-01-04,18:40,a3522aeb-beab-4d7c-a89d-8b75d140d0e2,PA,Sedan,HOND -CAR/SUV,,2018.0,Unknown,0.0,M,Licensed,PA,Parked,Right Front Quarter Panel,Right Front Quarter Panel,Right Side Doors,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20579696,4692769,2024-01-04,17:11,3ad42a7a-b7be-416f-8aca-039679c4a6c0,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2018.0,South,0.0,,,,Parked,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,,,N,,Unspecified,Unspecified,2024
20580450,4693042,2024-01-04,8:00,9f94b7e1-54a8-49bc-beee-8714152f0af6,,,,,,,,,,,,,,,,,Unspecified,,,,2024
20585368,4692625,2024-01-04,9:56,0827ba3d-ab5d-4ff5-b113-e61760101777,NY,Station Wagon/Sport Utility Vehicle,MITS -CAR/SUV,,2022.0,South,2.0,M,Licensed,NY,Going Straight Ahead,Right Side Doors,No Damage,No Damage,,,N,,Unspecified,Unspecified,2024
20579785,4692616,2024-01-04,0:38,6e8703ff-8593-47c7-a98d-7b858dd54168,NY,Sedan,MERZ -CAR/SUV,,2018.0,South,0.0,F,Licensed,NY,Making Left Turn,Center Front End,Center Front End,Left Front Bumper,Center Front End,Right Front Bumper,N,,Turning Improperly,Unspecified,2024
20579858,4692568,2024-01-04,8:45,aa3d9af1-0888-4dde-a908-79d81e281957,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2024.0,West,1.0,M,Licensed,NY,Going Straight Ahead,Left Front Quarter Panel,Left Front Quarter Panel,Left Side Doors,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified,2024
20580943,4693296,2024-01-04,16:15,734833d4-93fa-462a-9351-91b57e034465,NY,Sedan,TOYT -CAR/SUV,,2015.0,South,3.0,M,Licensed,NY,Stopped in Traffic,Center Back End,Center Back End,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20580360,4692813,2024-01-04,13:35,5d5cde34-82b7-4b86-9b6f-47deb07331d9,NY,Station Wagon/Sport Utility Vehicle,MAZD -CAR/SUV,,2023.0,South,1.0,F,Licensed,NY,Merging,Right Front Bumper,Right Front Bumper,Center Front End,Left Front Bumper,No Damage,N,,Passing or Lane Usage Improper,Following Too Closely,2024
20581060,4693409,2024-01-04,14:00,dfa9a896-d29d-47a8-a59b-2bff3adae8e8,CT,Box Truck,MITS-TRUCK/BUS,,,West,1.0,,,,Backing,Right Rear Bumper,Right Rear Bumper,,,,N,,Backing Unsafely,Driver Inattention/Distraction,2024
20579589,4692598,2024-01-04,0:48,78c45f57-7ead-4c54-84ff-7f02895fb620,NY,Sedan,TOYT -CAR/SUV,,2019.0,Southwest,0.0,,,,Parked,Left Front Bumper,Left Front Bumper,Right Front Bumper,Right Front Quarter Panel,Center Back End,N,,Unspecified,Unspecified,2024
20580196,4692866,2024-01-04,14:40,69eb5137-c503-40b6-ac67-5e25dee2304d,,Sedan,,,,South,1.0,,,,Going Straight Ahead,Center Front End,Center Front End,,,,Unspecified,,Following Too Closely,Driver Inattention/Distraction,2024
20579664,4692772,2024-01-04,11:45,02da3e6f-71c2-4919-a374-c81642c32a99,,,,,,,,,,,,,,,,,Unspecified,,,,2024
20583748,4694458,2024-01-04,10:44,e38a68f6-8882-4523-9ec3-e3dde6ad5f7f,NY,Sedan,TOYT -CAR/SUV,,2016.0,North,1.0,M,Licensed,NY,Going Straight Ahead,Right Rear Quarter Panel,Right Side Doors,Right Front Quarter Panel,,,N,,Other Vehicular,Other Vehicular,2024
20579737,4692685,2024-01-04,13:15,5cc535e0-cb3a-40d6-b628-a78057820cfd,NY,Station Wagon/Sport Utility Vehicle,LEXS -CAR/SUV,,2020.0,North,1.0,F,Licensed,NY,Parked,Left Front Bumper,Left Front Bumper,Left Front Quarter Panel,,,N,,Unspecified,Unspecified,2024
20579672,4692611,2024-01-04,8:51,8beed05c-9c0e-46f3-9ecc-d4a87a463f76,ON,Sedan,LEXS -CAR/SUV,,2010.0,West,0.0,,,,Parked,Right Rear Quarter Panel,Right Rear Quarter Panel,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20579830,4692786,2024-01-04,19:05,d32a328d-9278-4e0b-822f-38117d2bed3a,NY,Sedan,GMC -CAR/SUV,,2009.0,West,1.0,F,Licensed,NY,Stopped in Traffic,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified,2024
20580341,4692795,2024-01-04,2:00,d963832f-1325-466b-9a1c-fd8e4cb9174e,,Station Wagon/Sport Utility Vehicle,,,,West,1.0,,,,Going Straight Ahead,Right Front Bumper,No Damage,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Following Too Closely,2024
20579563,4692728,2024-01-04,5:11,b8f32449-3f0e-4940-8348-ea8e9901a16c,,,,,,,,,,,,,,,,,Unspecified,SAND BARRIERS 4X,,,2024
20583777,4694467,2024-01-04,0:26,52a9d0fe-4f03-4fbb-afa4-4b4a99de3385,NY,Sedan,TOYT -CAR/SUV,,2017.0,North,2.0,M,Licensed,NY,Making Left Turn,Right Front Quarter Panel,Right Front Quarter Panel,Right Side Doors,Right Rear Quarter Panel,No Damage,N,,Unspecified,Unspecified,2024
20582116,4692696,2024-01-04,19:52,22614261-b2d6-4371-9dfd-eca611670ee1,NY,Sedan,FORD -CAR/SUV,,2015.0,South,2.0,M,Licensed,NY,Police Pursuit,Center Front End,Center Front End,Right Front Bumper,Left Front Bumper,No Damage,N,,Unspecified,Unspecified,2024
20584520,4693825,2024-01-04,17:20,f822822c-14f3-4e8b-aba3-60e8c4ee2c70,NY,Sedan,MERC -CAR/SUV,,2002.0,North,1.0,M,Licensed,NY,Going Straight Ahead,Right Rear Bumper,Right Side Doors,Right Front Bumper,Center Back End,Other,N,,Unspecified,Unspecified,2024
20579760,4692687,2024-01-04,18:20,6cca22c7-6a33-4bbd-85f5-a424f4b8a895,NY,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2023.0,East,1.0,F,Licensed,NY,Entering Parked Position,No Damage,No Damage,No Damage,No Damage,No Damage,N,,Backing Unsafely,Unspecified,2024
20582776,4692676,2024-01-04,8:00,8d6ae166-d81b-470c-855b-f633eb9029b6,NY,Van,CHEV-TRUCK/BUS,,2017.0,East,2.0,M,Licensed,NY,Going Straight Ahead,Right Rear Quarter Panel,No Damage,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20580288,4692809,2024-01-04,21:50,208a5341-5849-424a-b0bb-11ab2bdb478b,NY,Sedan,TOYT -CAR/SUV,,2020.0,North,1.0,M,Licensed,NY,Making Left Turn,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,,Turning Improperly,Failure to Yield Right-of-Way,2024
20579831,4692786,2024-01-04,19:05,a7e7cf46-e6da-417f-a844-a6dd56b4cf95,NY,Bus,New flyer,,2017.0,West,1.0,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Unspecified,Unspecified,2024
20579642,4692553,2024-01-04,2:00,f421674f-9cfb-4657-8e27-0cbf06d94d49,,,,,,North,,,,,Going Straight Ahead,,,,,,Unspecified,,,,2024
20584519,4693825,2024-01-04,17:20,01647de5-0b2c-4a33-a775-50a64c5a99bc,NY,Sedan,TOYT -CAR/SUV,,2015.0,North,1.0,M,Licensed,NY,Going Straight Ahead,Left Rear Quarter Panel,Right Rear Quarter Panel,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20579508,4692759,2024-01-04,17:35,68bd07e5-c8fa-4622-bd06-05b431674677,ME,,,,,North,,,,,Going Straight Ahead,Other,Other,No Damage,No Damage,No Damage,Unspecified,,Driver Inattention/Distraction,Unspecified,2024
20579856,4692651,2024-01-04,11:00,ae0173c9-e6e9-4d35-8cfe-ff8ff44a587c,NY,Sedan,TOYT -CAR/SUV,,2021.0,North,0.0,F,Licensed,NY,Parked,Left Front Bumper,Center Front End,Right Front Bumper,,,N,,Unspecified,Unspecified,2024
20581578,4693653,2024-01-04,22:28,a9506d76-326e-427d-96e0-fc8cfa3d320a,,Moped,,,,West,1.0,M,,,Going Straight Ahead,Center Front End,Center Front End,Left Rear Quarter Panel,Right Front Bumper,Center Back End,N,,Driver Inattention/Distraction,Unspecified,2024
20579767,4692634,2024-01-04,12:50,74471ea3-c039-440f-b8f6-8193f050d375,NJ,Sedan,TOYT -CAR/SUV,,2021.0,East,1.0,M,Licensed,NJ,Making U Turn,Right Front Bumper,Right Front Bumper,,,,N,,Unspecified,Unspecified,2024
20582124,4693678,2024-01-04,8:13,bf4721d5-317a-49f9-ac87-9fa358845680,NY,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2019.0,North,1.0,M,Licensed,NY,Stopped in Traffic,Right Rear Bumper,Right Rear Bumper,Center Back End,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20580178,4692798,2024-01-04,8:50,3b92db4d-d172-439c-bd80-b648ae12fdbe,NY,Sedan,HYUN -CAR/SUV,,2018.0,West,1.0,M,Licensed,NY,Going Straight Ahead,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,Center Back End,No Damage,Unspecified,,Unspecified,Unspecified,2024
20579681,4692682,2024-01-04,11:55,3a59fe98-c776-400e-95fd-8bd662e2875d,NY,Bus,Nova bus,,2022.0,North,1.0,M,Licensed,NY,Going Straight Ahead,Left Front Bumper,Center Front End,Right Front Bumper,,,N,,Driver Inattention/Distraction,Driver Inattention/Distraction,2024
20580959,4693267,2024-01-04,16:02,c4d179c8-2a01-4d51-8735-7b3105beff10,,,,,,Southeast,,,,,Going Straight Ahead,Right Front Bumper,No Damage,No Damage,No Damage,No Damage,Unspecified,,Following Too Closely,Driver Inattention/Distraction,2024
20588058,4692928,2024-01-04,11:00,144826c2-2f21-4406-9a4c-6513cfadf7a9,IN,Box Truck,FRHT-TRUCK/BUS,,2020.0,East,1.0,M,Licensed,NY,Going Straight Ahead,Left Side Doors,Left Side Doors,,,,N,,Unspecified,Unspecified,2024
20580183,4692906,2024-01-04,13:00,a96b3762-802d-41f7-bbc4-b38c371c810c,NY,Dump,WSTR-TRUCK/BUS,,2007.0,South,1.0,M,Licensed,NJ,Going Straight Ahead,No Damage,No Damage,,,,N,,Oversized Vehicle,Unspecified,2024
20579734,4692722,2024-01-04,13:21,817ff892-4041-40bc-8054-5ef3949bf9bc,NY,Station Wagon/Sport Utility Vehicle,ACUR -CAR/SUV,,2017.0,West,1.0,M,Licensed,NY,Going Straight Ahead,Left Rear Bumper,Left Rear Quarter Panel,,,,N,,Failure to Yield Right-of-Way,Driver Inattention/Distraction,2024
20579838,4692584,2024-01-04,8:31,402970ea-7f55-43f7-b097-bcc1ba1c6696,NY,Sedan,CHEV -CAR/SUV,,2020.0,West,1.0,F,Licensed,NY,Making U Turn,Center Back End,Center Back End,,,,N,,Backing Unsafely,Backing Unsafely,2024
20579515,4692688,2024-01-04,15:50,5f0176e1-1991-4319-88d5-600886e88a7e,NY,Sedan,TOYT -CAR/SUV,,2016.0,West,1.0,M,Licensed,NY,Going Straight Ahead,Right Side Doors,Right Side Doors,Right Front Quarter Panel,,,N,,Unspecified,Unspecified,2024
20581036,4693192,2024-01-04,9:57,a69beb69-c693-4842-863e-a0b4bd2f04e2,,,,,,,,,,,,,,,,,Unspecified,,,,2024
20581337,4693247,2024-01-04,8:00,2a4130dc-a6c5-4bf7-ada9-d3b0bccd9355,PA,Station Wagon/Sport Utility Vehicle,RANGE ROVER,,2013.0,South,,,,,,No Damage,Center Front End,Right Front Bumper,Left Front Bumper,No Damage,N,,Driver Inattention/Distraction,Unspecified,2024
20580255,4692854,2024-01-04,2:00,fd3eb6e8-e5f7-4370-bbe4-3634802b37c7,NY,Motorcycle,BMW -MCL,,2023.0,Unknown,0.0,,,,Parked,Overturned,Overturned,,,,N,,Unspecified,Unspecified,2024
20579819,4692776,2024-01-04,14:01,4d3f5c10-0dba-4a96-920e-d542a38a1ae3,,,,,,,,,,,,,,,,,Unspecified,,,,2024
20584552,4695123,2024-01-04,22:30,03fe31b4-2cb3-4740-8213-db589de20c59,NY,Ambulance,FORD-TRUCK/BUS,,2008.0,East,1.0,F,Licensed,NY,Backing,Right Rear Bumper,Right Rear Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20579822,4692506,2024-01-04,2:00,0ab9ba62-76bd-4c0d-9dfc-5ddcbe393196,VA,Sedan,CHEV -CAR/SUV,,2020.0,North,1.0,M,Unlicensed,,Going Straight Ahead,Left Side Doors,Left Side Doors,Left Front Quarter Panel,,,N,,Unspecified,Unspecified,2024
20581779,4693510,2024-01-04,8:10,766bba04-9377-4a70-9b26-b9db76e7098f,NY,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2010.0,West,1.0,M,Licensed,NY,Slowing or Stopping,Center Back End,Right Rear Bumper,Left Rear Bumper,,,Unspecified,,Unsafe Lane Changing,Unspecified,2024
20580900,4693220,2024-01-04,19:30,057070cd-e490-478d-8ad6-607eae70d62e,,Box Truck,,,,East,,,,,Going Straight Ahead,Left Front Bumper,Left Front Bumper,Center Front End,,,N,,Passing or Lane Usage Improper,Passing Too Closely,2024
20579815,4692549,2024-01-04,7:45,5b4fb5eb-b8a2-487e-b081-27d4722b520e,,Bike,,,,West,1.0,M,,,Going Straight Ahead,Right Side Doors,Right Rear Quarter Panel,,,,Unspecified,,Unspecified,Unspecified,2024
20579482,4692665,2024-01-04,0:17,e843e26e-7a3c-45c9-980d-4beaa38b951d,NY,Station Wagon/Sport Utility Vehicle,KIA -CAR/SUV,,2017.0,West,1.0,,,,Going Straight Ahead,Center Front End,Left Front Bumper,,,,N,,Alcohol Involvement,Following Too Closely,2024
20580899,4693220,2024-01-04,19:30,36f4c642-a637-4c9f-8e55-edb658db10e1,NY,Sedan,SUBA -CAR/SUV,,2020.0,East,0.0,,,,Parked,Right Front Bumper,Right Front Bumper,Center Front End,Left Front Bumper,,N,,Unspecified,Unspecified,2024
20579721,4692499,2024-01-04,2:15,3b21622b-6705-4b73-b0f6-e0f7b6307820,NY,Station Wagon/Sport Utility Vehicle,SUBA -CAR/SUV,,2018.0,East,1.0,M,Licensed,NY,Going Straight Ahead,Left Front Quarter Panel,Left Side Doors,Left Rear Quarter Panel,Left Rear Bumper,,N,,Unspecified,Unspecified,2024
20580279,4692862,2024-01-04,22:00,b3e85345-e0de-43dd-9b03-06e6d5835813,,,,,,,,,,,,,,,,,Unspecified,,,,2024
20580355,4692812,2024-01-04,11:30,013c2463-3a71-4bb2-a4fd-83aa76439d7f,,,,,,,,,,,,,,,,,Unspecified,PARKING LOT FENCE FOR KFC,,,2024
20580333,4692821,2024-01-04,22:35,e41d289a-ae3f-49a7-8b24-12f189f68a6a,,Sedan,DODG -CAR/SUV,,,East,,,,,Changing Lanes,Center Front End,Left Front Bumper,Left Front Bumper,Center Front End,Right Front Bumper,N,,Unsafe Lane Changing,Aggressive Driving/Road Rage,2024
20579791,4692704,2024-01-04,20:11,ed144894-c37b-42ae-9e33-0710764ce042,NY,Sedan,CHEV -CAR/SUV,,2010.0,West,0.0,,,,Parked,Left Rear Bumper,Left Rear Bumper,,,,N,,Unspecified,Unspecified,2024
20585340,4693371,2024-01-04,17:31,1800a6fd-1d90-4b69-8c54-6206c780078f,NY,Sedan,HOND -CAR/SUV,,2020.0,South,1.0,M,Licensed,NY,Making Left Turn,Left Front Bumper,No Damage,No Damage,No Damage,No Damage,N,,Failure to Yield Right-of-Way,Unspecified,2024
20580463,4692946,2024-01-04,17:45,9a8b6f16-7d46-4554-9c7b-602d8ce388b2,,,,,,,,,,,,,,,,,Unspecified,,Passing Too Closely,,2024
20580138,4692891,2024-01-04,19:15,c8098ca6-fcb8-4981-84d6-86af2c789a1b,NY,Bus,,,2021.0,West,1.0,F,Licensed,NY,Going Straight Ahead,Right Rear Quarter Panel,Right Rear Quarter Panel,,,,N,,Driver Inattention/Distraction,Passing Too Closely,2024
20579876,4692715,2024-01-04,19:43,21f5275f-7e01-4d6b-9945-79f6737899f6,,,,,,West,,,,,,,,,,,N,,,,2024
20579855,4692662,2024-01-04,14:28,f5a0ffe8-e1b3-4d3a-b06c-7bda40b41afb,NY,Sedan,JEEP -CAR/SUV,,2017.0,West,1.0,,,,Going Straight Ahead,Left Front Bumper,No Damage,No Damage,No Damage,No Damage,N,,Tinted Windows,Failure to Yield Right-of-Way,2024
20581223,4693248,2024-01-04,20:36,88fe9956-a643-411a-b141-e5525ab6b621,NY,Station Wagon/Sport Utility Vehicle,SUBA -CAR/SUV,,2017.0,Northeast,1.0,F,,,Stopped in Traffic,Right Rear Quarter Panel,Right Rear Quarter Panel,Right Side Doors,Right Front Quarter Panel,,N,,Unspecified,Unspecified,2024
20588355,4693382,2024-01-04,9:00,6701ddc0-a7e8-47d4-aaee-4ce16d9c6f03,NY,Sedan,TESL -CAR/SUV,,2023.0,North,0.0,,,,Parked,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,,Unspecified,Unspecified,2024
20580257,4692854,2024-01-04,2:00,23c4bd66-4335-4a56-9969-44443d858ba6,NY,Sedan,TOYT -CAR/SUV,,2009.0,Unknown,0.0,,,,Parked,Center Front End,Center Front End,Center Back End,,,N,,Unspecified,Unspecified,2024
20579518,4692559,2024-01-04,8:04,eec60545-d757-419b-a53b-3a91c5a851e1,,Motorscooter,,,,North,1.0,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Unsafe Speed,2024
20579648,4692764,2024-01-04,20:15,5f90147f-0cb4-484a-b262-55ba5438c2a5,NY,Sedan,NISS -CAR/SUV,,2010.0,West,0.0,M,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Bumper,Left Front Bumper,,,N,,Unspecified,Unspecified,2024
20579743,4692564,2024-01-04,8:30,4bb7b82a-b436-435a-b8a4-9aefe0e4be6c,NY,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2018.0,East,1.0,M,Licensed,NY,Making Left Turn,Center Front End,No Damage,,,,Unspecified,,Failure to Yield Right-of-Way,Unspecified,2024
20580133,4692876,2024-01-04,20:20,3c61b553-48cd-41b6-a7c7-4fc7b420b698,NY,Sedan,NISS -CAR/SUV,,2015.0,East,1.0,F,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Center Front End,Center Front End,Center Front End,N,,Unspecified,Unspecified,2024
20579711,4692646,2024-01-04,8:43,4bdb94f6-655b-4fc8-ab44-afd63fcc5879,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2008.0,East,2.0,M,Licensed,NY,Going Straight Ahead,Center Back End,Center Back End,Center Back End,Center Back End,Center Back End,N,,Unspecified,Unspecified,2024
20581300,4693380,2024-01-04,20:00,957c2e1e-396c-416c-958a-26e5ac4c7ab4,,Box Truck,,,,West,1.0,,,,Going Straight Ahead,Right Rear Bumper,Right Rear Bumper,,,,N,,Driver Inattention/Distraction,Driver Inattention/Distraction,2024
20580156,4692840,2024-01-04,8:50,98f18d86-3245-470b-a7ab-2abea9e52985,NY,Station Wagon/Sport Utility Vehicle,MERZ -CAR/SUV,,2015.0,South,1.0,F,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
