UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,PERSON_ID,PERSON_TYPE,PERSON_INJURY,VEHICLE_ID,PERSON_AGE,EJECTION,EMOTIONAL_STATUS,BODILY_INJURY,POSITION_IN_VEHICLE,SAFETY_EQUIPMENT,PED_LOCATION,PED_ACTION,COMPLAINT,PED_ROLE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2,PERSON_SEX,Year
12852684,4692578,2024-01-02,8:40,bdacefa5-decc-44aa-91eb-4c4069bffc0a,Pedestrian,Injured,,47.0,,Conscious,Head,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Unknown,Minor Bleeding,Pedestrian,Unspecified,Unspecified,M,2024
12851509,4692306,2024-01-02,14:13,a2f0e75a-ed7e-44cb-943f-b761a3ff66c8,Occupant,Unspecified,20578800.0,41.0,Not Ejected,Does Not Apply,Does Not Apply,Unknown,Unknown,,,Does Not Apply,Driver,,,M,2024
12850857,4692066,2024-01-02,7:20,4cbf29d7-cf32-4f15-9abc-38dcfba94a6e,Occupant,Unspecified,20578392.0,24.0,Not Ejected,Does Not Apply,Does Not Apply,"Any person in the rear of a station wagon, pick-up truck, all passengers on a bus, etc",Unknown,,,Does Not Apply,Passenger,,,F,2024
12850647,4692125,2024-01-02,22:30,5b5903da-ac67-4790-b4a4-5c127e2523de,Occupant,Unspecified,20578282.0,33.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12852711,4692739,2024-01-02,18:00,27b07f22-22be-4ff8-b544-ce67688b8969,Occupant,Unspecified,20579512.0,44.0,,,,,,,,,Registrant,,,F,2024
12852663,4692514,2024-01-02,18:36,e57c0356-56f8-4d69-ab25-4933fba39163,Occupant,Unspecified,20579485.0,20.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,2024
12851373,4692255,2024-01-02,23:17,28fd6927-f1a1-4950-9dd1-4ecc4779bc21,Occupant,Unspecified,20578707.0,61.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12849420,4691847,2024-01-02,0:39,a89690d9-38df-4642-b3b9-8b49c16b1531,Occupant,Unspecified,20577567.0,,,,,,,,,,Registrant,,,,2024
12850509,4692082,2024-01-02,8:45,1af42b59-f849-496c-bcf4-3bdd40e6571f,Occupant,Unspecified,20578208.0,61.0,,,,,,,,,Registrant,,,M,2024
12851459,4692296,2024-01-02,6:30,d07bcc9b-9dda-4e78-89f7-943138beaa71,Occupant,Unspecified,20578764.0,59.0,,,,,,,,,Registrant,,,M,2024
12850827,4692155,2024-01-02,19:52,14583385-4c76-4077-918c-76f778d7edf4,Occupant,Unspecified,20578376.0,40.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,2024
12852949,4692544,2024-01-02,21:05,31774322-9c02-400b-911f-1d3fcfe28047,Occupant,Unspecified,20579640.0,,,,,,,,,,Registrant,,,,2024
12850826,4692112,2024-01-02,4:57,d53049b1-a72b-4df0-bb88-7f2d37d3145f,Occupant,Unspecified,20578374.0,55.0,,,,,,,,,Registrant,,,F,2024
12851678,4692340,2024-01-02,22:30,96cadeef-df3c-43f7-861e-64415319b1f6,Occupant,Unspecified,20578904.0,24.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,2024
12852569,4692563,2024-01-02,14:37,63edb9f4-1532-492a-bb52-b7aa4381a323,Occupant,Unspecified,20579426.0,54.0,,,,,,,,,Registrant,,,M,2024
12850564,4691964,2024-01-02,0:50,39a6cd56-8ee1-440b-af2b-767e7e41a8d1,Occupant,Injured,20578235.0,24.0,Not Ejected,Unknown,Knee-Lower Leg Foot,Driver,Unknown,,,Complaint of Pain or Nausea,Driver,,,M,2024
12852651,4692610,2024-01-02,7:00,c38ff6e4-aa0b-428f-9c6c-09884abc5bf0,Bicyclist,Unspecified,20579477.0,41.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,,,,Does Not Apply,Driver,,,M,2024
12850502,4692086,2024-01-02,15:40,5a87ad9f-9d68-4dfd-976e-39311abbf4de,Occupant,Unspecified,20578204.0,33.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12850264,4691986,2024-01-02,10:09,cc571398-1d8c-4612-8a54-89361f92704f,Occupant,Unspecified,20578062.0,23.0,,,,,,,,,Registrant,,,M,2024
12851728,4692420,2024-01-02,18:37,911b1883-2396-48ca-8ba0-cc46b174a3be,Occupant,Unspecified,20578936.0,,,,,,,,,,Registrant,,,U,2024
12850503,4692086,2024-01-02,15:40,4f87bf69-6529-41c1-9b71-3e47b5ccbdf6,Occupant,Unspecified,20578205.0,20.0,,,,,,,,,Registrant,,,F,2024
12850486,4692028,2024-01-02,12:30,94967bdc-1306-4c29-8f49-a9b7fa7f16a4,Occupant,Unspecified,20578196.0,51.0,,,,,,,,,Registrant,,,F,2024
12851650,4692359,2024-01-02,18:10,f877815f-f43a-4cf3-8f7e-d51428b3e13f,Occupant,Unspecified,20578885.0,50.0,,,,,,,,,Registrant,,,M,2024
12850799,4691933,2024-01-02,7:10,609e255f-32df-4e52-b35e-f64f55d4e682,Occupant,Unspecified,20578358.0,,,,,,,,,,Registrant,,,U,2024
12851552,4692342,2024-01-02,3:42,dff5d557-20bc-4b15-aa57-a0ebb1ea03ce,Occupant,Injured,20578829.0,44.0,Not Ejected,Conscious,Face,Driver,Unknown,,,Minor Bleeding,Driver,,,M,2024
12850773,4692173,2024-01-02,23:10,d30b9079-7d77-40bb-b0c3-a0830be030f2,Occupant,Unspecified,20578342.0,20.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12850740,4692156,2024-01-02,12:57,afeb8729-ec53-4aa8-95a6-1aa09bc073d9,Occupant,Unspecified,20578327.0,86.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,,,,Does Not Apply,Driver,,,F,2024
12850666,4692051,2024-01-02,6:28,05b1ad62-53dd-4839-aaa4-79c75096632c,Occupant,Unspecified,20578290.0,45.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,2024
12853105,4692490,2024-01-02,19:55,05744c86-5f1c-4e21-8a23-ece0687783b6,Occupant,Unspecified,20579724.0,,,,,,,,,,Registrant,,,M,2024
12851474,4692418,2024-01-02,16:20,a70ec26f-4f86-4571-bb46-4aa455dc0ad4,Occupant,Unspecified,20578775.0,46.0,,,,,,,,,Registrant,,,M,2024
12850318,4692009,2024-01-02,8:07,dd15bc9a-ea7b-4ea7-8149-113b371ad17d,Occupant,Unspecified,20578095.0,20.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,2024
12851391,4692308,2024-01-02,0:54,ee42d057-de5d-462e-82c8-dea36cdfead3,Occupant,Injured,20578719.0,59.0,Not Ejected,Unknown,Neck,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt,,,Unknown,Passenger,,,M,2024
12851647,4692228,2024-01-02,23:47,1243d616-4508-49b7-9165-5a2caef2feaa,Occupant,Unspecified,20578884.0,60.0,,,,,,,,,Registrant,,,M,2024
12851412,4692198,2024-01-02,6:51,0d9c32f3-3d18-43bc-89a3-966a6c3cbe9b,Occupant,Unspecified,20578733.0,18.0,,,,,,,,,Registrant,,,M,2024
12851937,4692189,2024-01-02,16:36,1e9cd881-49aa-4078-8ffb-6299e18d0474,Occupant,Unspecified,20579045.0,27.0,,,,,,,,,Registrant,,,M,2024
12851394,4692308,2024-01-02,0:54,5cddede2-d509-4e4b-ae4a-ecfae63008ff,Occupant,Injured,20578718.0,54.0,Not Ejected,Unknown,Back,"Any person in the rear of a station wagon, pick-up truck, all passengers on a bus, etc",Lap Belt,,,Unknown,Passenger,,,M,2024
12851713,4692287,2024-01-02,20:22,73fde67a-00a6-447f-8edb-08a1d1a000b0,Occupant,Unspecified,20578926.0,50.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,2024
12852712,4692739,2024-01-02,18:00,cef8e47f-029f-4885-89a7-bceaedb37d28,Occupant,Unspecified,20579512.0,44.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,F,2024
12851531,4692205,2024-01-02,16:20,a0b414fc-2a6f-455e-a791-6b4ad3c8e619,Occupant,Injured,20578814.0,49.0,Not Ejected,Shock,Knee-Lower Leg Foot,Driver,Lap Belt,,,Contusion - Bruise,Driver,,,F,2024
12852605,4692555,2024-01-02,13:50,9220ae00-9d2e-486d-8443-1257c2446351,Occupant,Unspecified,20579445.0,86.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12851846,4692289,2024-01-02,17:55,8db4aecf-c2ed-4627-86ca-13f52fcec520,Occupant,Unspecified,20578997.0,42.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,2024
12852953,4692510,2024-01-02,19:16,25ae4da8-9666-41fa-83a1-27a60ac542ef,Occupant,Unspecified,20579644.0,32.0,,,,,,,,,Registrant,,,M,2024
12851384,4692379,2024-01-02,7:15,1a65a17a-b0b1-4dc8-805a-a5770df4c111,Occupant,Unspecified,20578714.0,26.0,,,,,,,,,Registrant,,,M,2024
12851739,4692460,2024-01-02,15:50,30c51fb9-0235-40ff-9446-6a359a17b35b,Occupant,Unspecified,20578943.0,1.0,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Child Restraint Only,,,Does Not Apply,Passenger,,,F,2024
12851622,4692210,2024-01-02,8:22,01340e8f-c09a-406d-a0a6-dcffa6bb2d2f,Occupant,Injured,20578872.0,31.0,Not Ejected,Conscious,Back,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,M,2024
12851472,4692378,2024-01-02,23:26,cd298282-8879-478e-a308-242b851f944c,Occupant,Unspecified,20578772.0,,,,,,,,,,Registrant,,,,2024
12851714,4692287,2024-01-02,20:22,ab28ac05-181b-4141-99c4-519cbb4ac243,Occupant,Unspecified,,,,,,,,,,,Witness,,,,2024
12852687,4692624,2024-01-02,11:40,82b28892-8f39-4ec4-a1e1-ad7ce59c36e6,Occupant,Unspecified,20579498.0,124.0,Not Ejected,Does Not Apply,Does Not Apply,Unknown,Unknown,,,Does Not Apply,Driver,,,M,2024
12850741,4691998,2024-01-02,8:00,30ac71f8-8358-4930-9e81-6c68b605896e,Occupant,Unspecified,20578328.0,24.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,2024
12851613,4692372,2024-01-02,12:19,f4e87aa4-6e8d-4d51-b667-b33ddd9b7a7a,Occupant,Injured,20578865.0,23.0,Not Ejected,Unknown,Hip-Upper Leg,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,M,2024
12849371,4691887,2024-01-02,1:00,3b5f8215-2a67-45ff-9547-ec84fac6e5c1,Occupant,Unspecified,20577533.0,,,,,,,,,,Registrant,,,U,2024
12851611,4692372,2024-01-02,12:19,724589b3-191b-4040-a560-90ba2f259234,Occupant,Injured,20578864.0,37.0,Not Ejected,Unknown,Back,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,M,2024
12851389,4692308,2024-01-02,0:54,0222d027-f920-4f4a-9b13-439eb3bac0af,Occupant,Injured,20578720.0,22.0,Not Ejected,Unknown,Abdomen - Pelvis,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt,,,Unknown,Passenger,,,F,2024
12852617,4692664,2024-01-02,20:44,2e6a0634-1c33-4cd3-b13b-2d6ded4ed952,Occupant,Unspecified,20579454.0,48.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12851576,4692383,2024-01-02,10:00,d061aad7-c6b2-4605-a502-daa4a43dfae2,Occupant,Unspecified,20578841.0,40.0,,,,,,,,,Registrant,,,F,2024
12851707,4692212,2024-01-02,9:15,32ba2bb8-dc9d-439a-bc89-fd3c3c02993f,Occupant,Unspecified,20578923.0,69.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,2024
12851516,4692313,2024-01-02,16:25,8f471e95-6ba9-4bb2-b8cd-cade87243d00,Occupant,Unspecified,20578804.0,41.0,,,,,,,,,Registrant,,,M,2024
12850440,4692109,2024-01-02,19:50,f300e2a4-1cd3-4ebc-815e-3c68c68af3ab,Bicyclist,Injured,20578171.0,33.0,Ejected,Conscious,Hip-Upper Leg,Driver,Helmet Only (In-Line Skater/Bicyclist),,,Contusion - Bruise,Driver,,,M,2024
12850381,4691993,2024-01-02,9:40,fad2b5be-0a6c-4451-abc1-d2b203536012,Occupant,Unspecified,20578135.0,76.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,2024
12850735,4692183,2024-01-02,6:30,c6736e79-d342-445b-9318-3061aff49fdd,Occupant,Injured,20578324.0,55.0,Not Ejected,Conscious,Knee-Lower Leg Foot,Driver,Air Bag Deployed/Lap Belt,,,Complaint of Pain or Nausea,Driver,,,F,2024
12852536,4692573,2024-01-02,23:00,ce25a4f4-1812-4742-89be-f3978876332c,Occupant,Unspecified,20579399.0,26.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M,2024
12850595,4692121,2024-01-02,22:10,d51f1921-340a-4fb6-b842-a6c9794c69f0,Occupant,Unspecified,20578256.0,,,,,,,,,,Registrant,,,M,2024
12850465,4691982,2024-01-02,9:25,b9bc58c5-1975-4785-98e7-400bbdc0bc58,Occupant,Unspecified,20578182.0,61.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,2024
12851439,4692281,2024-01-02,19:34,440ecbf2-a2e1-40b4-b4fe-ddcab0b76416,Occupant,Unspecified,20578749.0,37.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,,,,Does Not Apply,Driver,,,M,2024
12852533,4692573,2024-01-02,23:00,1f6686f6-0942-4f93-9200-711c55903179,Occupant,Unspecified,20579399.0,28.0,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt,,,Does Not Apply,Passenger,,,M,2024
12850648,4692125,2024-01-02,22:30,584298e2-dd8e-4683-849b-9d58d77f8f75,Occupant,Unspecified,20578282.0,31.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,2024
12851746,4692460,2024-01-02,15:50,b5748377-80c5-42cc-a084-d633bd561877,Occupant,Unspecified,20578942.0,46.0,,,,,,,,,Registrant,,,M,2024
12850743,4691998,2024-01-02,8:00,ee795c06-cc17-4caa-bec5-58fa9fcf5f58,Occupant,Unspecified,20578329.0,40.0,Partially Ejected,Does Not Apply,Does Not Apply,Driver,Child Restraint Only,,,Does Not Apply,Driver,,,M,2024
12850781,4692105,2024-01-02,0:18,1486f9bf-8878-4a32-ac6f-375004424d1d,Occupant,Unspecified,20578345.0,55.0,,,,,,,,,Registrant,,,F,2024
12852901,4692507,2024-01-02,20:45,f1e08ad8-16af-451a-96c8-e3793c9130d5,Occupant,Unspecified,,,,,,,,,,,Witness,,,,2024
12850437,4692085,2024-01-02,17:05,480bd043-4e35-41f1-83cf-c451f80d846f,Occupant,Unspecified,20578169.0,,,,,,,,,,Registrant,,,U,2024
12850436,4692085,2024-01-02,17:05,7b7241b4-a955-4554-b144-b8b222f96135,Occupant,Unspecified,20578168.0,32.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,2024
12852914,4692547,2024-01-02,21:20,b66564d0-46f8-46da-95ab-766843f6b33d,Occupant,Unspecified,20579623.0,33.0,,,,,,,,,Registrant,,,M,2024
12851672,4692214,2024-01-02,15:15,7386365a-f4cb-42bb-a8d4-2c2f843e365f,Occupant,Unspecified,20578899.0,84.0,,,,,,,,,Registrant,,,F,2024
12851441,4692373,2024-01-02,21:50,f0363366-394c-4ee8-9988-182bcfe00e10,Occupant,Unspecified,20578751.0,32.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,,,,Does Not Apply,Driver,,,M,2024
12851325,4692392,2024-01-02,12:33,cdfda329-8c68-47f5-be3c-6b81f989289b,Occupant,Unspecified,20578677.0,29.0,,,,,,,,,Registrant,,,M,2024
12850312,4692113,2024-01-02,17:21,caa2b71f-8578-4a76-8c4b-0b11d7364796,Occupant,Unspecified,20578094.0,28.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,F,2024
12850573,4692163,2024-01-02,6:00,9e1b2691-0c3a-4e5f-9810-171ae0ed3055,Occupant,Unspecified,20578240.0,48.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12851404,4692321,2024-01-02,12:45,b050dc0e-9346-485d-8c8d-4ae417e49a3c,Occupant,Unspecified,20578728.0,,,,,,,,,,Registrant,,,,2024
12850405,4691945,2024-01-02,6:11,b40bfbfc-322d-4abb-b158-88fefa607b4d,Occupant,Unspecified,20578151.0,65.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12851514,4692313,2024-01-02,16:25,e96dfcd1-bcb2-478c-aa05-c24b4ac80a05,Occupant,Unspecified,20578804.0,41.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12852965,4692670,2024-01-02,20:34,c2f00eab-4e13-4fbf-b680-bd148050b95f,Occupant,Unspecified,20579651.0,71.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12851492,4692327,2024-01-02,3:42,5a6c7f91-6380-40e1-a6fa-9b3ebb12cca6,Occupant,Unspecified,20578786.0,,,,,,,,,,Registrant,,,M,2024
12853247,4692522,2024-01-02,22:00,452ea349-f9a1-4080-bbe4-70fa408d6511,Occupant,Unspecified,20579797.0,35.0,,,,,,,,,Registrant,,,M,2024
12850859,4692066,2024-01-02,7:20,24e219d0-5cb1-4d5c-92c9-32a05550512a,Occupant,Unspecified,20578392.0,39.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,F,2024
12851623,4692210,2024-01-02,8:22,0b295408-d96f-416b-8aed-90cb3769428f,Occupant,Unspecified,20578872.0,31.0,,,,,,,,,Registrant,,,M,2024
12852532,4692573,2024-01-02,23:00,90a294f5-a2eb-45cf-b730-9dd4b24839a6,Occupant,Unspecified,20579398.0,46.0,,,,,,,,,Registrant,,,F,2024
12850748,4692137,2024-01-02,15:00,b5f0fd67-91aa-49a4-9a6a-ad8adb1f4d7c,Occupant,Injured,20578331.0,47.0,Not Ejected,Conscious,Back,Driver,Lap Belt & Harness,,,None Visible,Driver,,,F,2024
12853249,4692522,2024-01-02,22:00,2118974c-29c7-4d5b-b56f-e712343a20cc,Occupant,Unspecified,20579795.0,33.0,,,,,,,,,Registrant,,,M,2024
12850629,4692138,2024-01-02,6:11,cf04f5b8-4904-4cc9-bedb-d2c059bbc720,Occupant,Unspecified,20578274.0,32.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12850855,4692066,2024-01-02,7:20,8a31aeb4-c710-4580-9c38-fa33bddf6a9f,Occupant,Unspecified,20578392.0,4.0,Not Ejected,Does Not Apply,Does Not Apply,"Any person in the rear of a station wagon, pick-up truck, all passengers on a bus, etc",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M,2024
12852580,4692471,2024-01-02,14:15,9a0d0bc1-6451-49f4-9ebc-93d1635267e7,Occupant,Unspecified,20579433.0,47.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,F,2024
12851586,4692415,2024-01-02,17:15,9d7190fa-0f1e-44ec-97e9-be4ccb3d4211,Occupant,Unspecified,20578848.0,,,,,,,,,,Registrant,,,,2024
12852585,4692698,2024-01-02,13:36,76fb8690-5e10-4ada-af3d-37e3f7f5633f,Occupant,Unspecified,20579435.0,,,,,,,,,,Registrant,,,U,2024
12851408,4692065,2024-01-02,14:33,52e22ae3-1ffa-4bc9-8997-3c5366d58000,Occupant,Unspecified,20578730.0,,,,,,,,,,Registrant,,,,2024
12850872,4692166,2024-01-02,15:30,6340f5d0-6c57-4265-8c05-71abf600e356,Occupant,Unspecified,20578400.0,26.0,,,,,,,,,Registrant,,,M,2024
12851427,4692414,2024-01-02,12:45,b4c36ddd-6153-459b-8971-5b1b6e7bba06,Occupant,Unspecified,20578741.0,,,,,,,,,,Registrant,,,U,2024
12851908,4692402,2024-01-02,18:40,f353890f-6a03-4453-9538-25c9b37b0999,Occupant,Unspecified,20579028.0,,,,,,,,,,Registrant,,,,2024
12850262,4691986,2024-01-02,10:09,41aab540-6735-4d98-96dc-c077030a6fc1,Occupant,Injured,20578063.0,22.0,Not Ejected,Conscious,Neck,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,M,2024
12850538,4692115,2024-01-02,20:00,88ccfe89-5cc3-4e0c-b583-5f4dbaf88e69,Occupant,Unspecified,20578221.0,53.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12850667,4692051,2024-01-02,6:28,7a136dcc-c0db-43b2-a22b-f46479fc4dab,Occupant,Unspecified,20578290.0,45.0,,,,,,,,,Registrant,,,F,2024
12851884,4692376,2024-01-02,14:00,049d7b61-35c9-4070-9e7e-c4744b2b51ac,Occupant,Unspecified,20579014.0,,,,,,,,,,Registrant,,,U,2024
12851598,4692295,2024-01-02,9:00,d22555b6-ce19-4f8b-a8a5-b24a2a5b9cb1,Occupant,Unspecified,20578854.0,41.0,,,,,,,,,Registrant,,,M,2024
12850684,4691967,2024-01-02,6:35,42550886-7ee5-4eb9-add8-68a92a83d2d9,Occupant,Unspecified,20578300.0,46.0,,,,,,,,,Registrant,,,M,2024
12853246,4692522,2024-01-02,22:00,143bfaaf-3678-4371-b64e-7623b6528228,Occupant,Injured,20579798.0,33.0,Not Ejected,Incoherent,Head,Driver,,,,Minor Bleeding,Driver,,,M,2024
12850709,4692159,2024-01-02,18:00,392cbccc-3d8e-4997-ba11-7349ab3ed66b,Pedestrian,Injured,,62.0,,Conscious,Back,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Crossing With Signal,Complaint of Pain or Nausea,Pedestrian,Unspecified,Unspecified,F,2024
12851862,4692217,2024-01-02,23:57,b3d23df2-1b8b-4e4e-960e-1deaf94567f7,Occupant,Unspecified,20579003.0,33.0,,,,,,,,,Registrant,,,M,2024
12850810,4692177,2024-01-02,19:50,be52dd8e-e24d-4530-95e7-dba64e98ee3a,Occupant,Unspecified,20578364.0,35.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M,2024
12851406,4692321,2024-01-02,12:45,3d090aab-5b9f-4563-a861-5fc3f6d635a1,Occupant,Unspecified,20578727.0,37.0,,,,,,,,,Registrant,,,M,2024
12851880,4692356,2024-01-02,21:18,c532af40-5371-4f08-b099-ab81c314a422,Occupant,Unspecified,20579013.0,20.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,,,,Does Not Apply,Driver,,,M,2024
12852892,4692250,2024-01-02,20:35,b8ecd4ce-8e67-4bff-b280-5dc05ee7fdf1,Occupant,Unspecified,20579607.0,33.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12850818,4692033,2024-01-02,11:10,d1a2a371-3786-4acc-9583-4d52f38aace1,Occupant,Unspecified,20578368.0,48.0,,,,,,,,,Registrant,,,M,2024
12851606,4692450,2024-01-02,20:30,25c5e6bf-d156-4405-be66-68381abf8c48,Occupant,Unspecified,20578862.0,40.0,Partially Ejected,Does Not Apply,Does Not Apply,Driver,,,,Does Not Apply,Driver,,,M,2024
12851429,4692414,2024-01-02,12:45,e7c0d97a-6cdf-496d-99be-615ee3fd2d5c,Occupant,Unspecified,20578740.0,54.0,,,,,,,,,Registrant,,,M,2024
12851982,4692193,2024-01-02,17:45,39be798d-1c60-412d-9815-bce1785e0fcf,Occupant,Unspecified,20579054.0,19.0,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,2024
12850582,4692083,2024-01-02,13:03,b52d7d74-f6a8-46b4-9dfe-967abaaab31f,Occupant,Unspecified,20578244.0,71.0,,,,,,,,,Registrant,,,M,2024
12851793,4692315,2024-01-02,13:45,852490db-dfe1-4890-8bae-aff1f063a5ef,Occupant,Unspecified,20578969.0,35.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F,2024
12850749,4692137,2024-01-02,15:00,e70611da-e898-4e88-811a-817361395b7a,Occupant,Unspecified,20578332.0,61.0,,,,,,,,,Registrant,,,M,2024
12852014,4692279,2024-01-02,18:00,cbac9e6f-7bbc-4315-a1ed-6b1929f0dd0d,Occupant,Unspecified,20579071.0,28.0,,,,,,,,,Registrant,,,F,2024
12851618,4692266,2024-01-02,8:55,5faaed72-ac1e-4ac3-b487-5d176f763673,Occupant,Unspecified,20578868.0,57.0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M,2024
12851495,4692297,2024-01-02,19:00,e86a96f1-b805-448b-a482-e5897d397d1e,Occupant,Unspecified,20578789.0,,,,,,,,,,Registrant,,,U,2024
12850811,4692177,2024-01-02,19:50,934362c7-36d7-4ff8-9fdf-504723199448,Occupant,Unspecified,20578365.0,27.0,,,,,,,,,Registrant,,,M,2024
12851395,4692308,2024-01-02,0:54,833a0be3-621f-413e-958a-43ac7d975f26,Occupant,Unspecified,20578718.0,45.0,Not Ejected,Does Not Apply,Does Not Apply,Unknown,Lap Belt,,,Does Not Apply,Passenger,,,F,2024
12851718,4692195,2024-01-02,16:05,0def5ad1-15f8-4e11-97e8-f092bd63a9ef,Occupant,Unspecified,20578929.0,,,,,,,,,,Registrant,,,F,2024
12850779,4692105,2024-01-02,0:18,d0597a93-4db3-47ec-a2e6-1e21d67480f8,Occupant,Injured,20578345.0,26.0,Not Ejected,Conscious,Knee-Lower Leg Foot,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,M,2024
12851375,4692255,2024-01-02,23:17,4e175f66-b2cd-437c-b9df-f1c5e75d28d1,Occupant,Unspecified,20578707.0,24.0,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F,2024
